Target,Source,Weight
205786669,1243888276123025423,"{""weight"":1}"
205786669,318550526,"{""weight"":1}"
205786669,896144748330831872,"{""weight"":1}"
205786669,34705278,"{""weight"":1}"
205786669,723258780163547137,"{""weight"":1}"
205786669,243755326,"{""weight"":1}"
205786669,62314888,"{""weight"":1}"
205786669,1067055181605437440,"{""weight"":1}"
205786669,2695759657,"{""weight"":1}"
205786669,885843411835670528,"{""weight"":1}"
205786669,39582722,"{""weight"":1}"
205786669,14260108,"{""weight"":1}"
205786669,34855249,"{""weight"":1}"
205786669,352018084,"{""weight"":1}"
205786669,372271204,"{""weight"":2}"
86384661,372271204,"{""weight"":1}"
2352629420,372271204,"{""weight"":1}"
205786669,116288313,"{""weight"":1}"
29754743,116288313,"{""weight"":1}"
205786669,17818646,"{""weight"":1}"
205786669,31272178,"{""weight"":1}"
205786669,1063416206,"{""weight"":1}"
1942107584,1063416206,"{""weight"":1}"
1203545123356839936,1063416206,"{""weight"":1}"
205786669,907666595396407296,"{""weight"":1}"
205786669,314032410,"{""weight"":1}"
205786669,732743912,"{""weight"":1}"
205786669,1434746856953765888,"{""weight"":1}"
205786669,744957869754245120,"{""weight"":1}"
205786669,61939378,"{""weight"":1}"
205786669,31422641,"{""weight"":1}"
205786669,2367782426,"{""weight"":1}"
205786669,910717382879977472,"{""weight"":1}"
1942107584,910717382879977472,"{""weight"":1}"
2983179809,910717382879977472,"{""weight"":1}"
1143342270399373313,910717382879977472,"{""weight"":1}"
205786669,36372378,"{""weight"":1}"
61521038,36372378,"{""weight"":2}"
205786669,23962378,"{""weight"":1}"
61521038,23962378,"{""weight"":1}"
43510607,23962378,"{""weight"":1}"
45848808,23962378,"{""weight"":1}"
205786669,175463362,"{""weight"":1}"
205786669,1187143366921850883,"{""weight"":1}"
205786669,342474185,"{""weight"":1}"
1406573892,258760278,"{""weight"":1}"
1406573892,112608701,"{""weight"":1}"
1406573892,273443641,"{""weight"":1}"
1406573892,1204558462153302017,"{""weight"":2}"
1406573892,4071912199,"{""weight"":1}"
2513973205,4071912199,"{""weight"":1}"
1406573892,188754589,"{""weight"":1}"
1406573892,1322240714,"{""weight"":1}"
1406573892,388292881,"{""weight"":1}"
743129088,19299849,"{""weight"":1}"
271073165,467875202,"{""weight"":1}"
271073165,844551121427324929,"{""weight"":1}"
271073165,632598750,"{""weight"":3}"
271073165,1335245168455270401,"{""weight"":1}"
271073165,2297823997,"{""weight"":1}"
271073165,260907949,"{""weight"":1}"
271073165,349975559,"{""weight"":2}"
271073165,1289200813,"{""weight"":1}"
271073165,1340365769025187840,"{""weight"":1}"
631988630,1340365769025187840,"{""weight"":1}"
3363252329,1340365769025187840,"{""weight"":1}"
1942107584,1136961996,"{""weight"":1}"
1942107584,73873854,"{""weight"":5}"
524557553,73873854,"{""weight"":1}"
1942107584,2559326365,"{""weight"":5}"
1942107584,1429630841412624388,"{""weight"":10}"
1942107584,71906331,"{""weight"":5}"
1942107584,1014345292819279872,"{""weight"":1}"
47338701,1014345292819279872,"{""weight"":1}"
1942107584,1009441233658265600,"{""weight"":4}"
524557553,1009441233658265600,"{""weight"":1}"
1942107584,603869730,"{""weight"":1}"
1942107584,1004177171122798592,"{""weight"":1}"
1942107584,904897416536707073,"{""weight"":1}"
1646334073,904897416536707073,"{""weight"":1}"
1942107584,1676832624,"{""weight"":1}"
2332742508,1676832624,"{""weight"":1}"
1427258589077508100,1676832624,"{""weight"":1}"
1646334073,1676832624,"{""weight"":9}"
2242940071,1676832624,"{""weight"":1}"
1942107584,407087929,"{""weight"":1}"
1942107584,1044416975068258305,"{""weight"":1}"
1942107584,42195974,"{""weight"":1}"
61521038,42195974,"{""weight"":1}"
360677740,42195974,"{""weight"":1}"
47338701,42195974,"{""weight"":1}"
2352629420,42195974,"{""weight"":1}"
283226685,42195974,"{""weight"":1}"
1942107584,1347562075,"{""weight"":1}"
1942107584,760213207332052995,"{""weight"":1}"
1942107584,123588122,"{""weight"":1}"
1942107584,160461968,"{""weight"":1}"
1942107584,1156568048360464384,"{""weight"":1}"
1942107584,100408891,"{""weight"":1}"
19634262,100408891,"{""weight"":1}"
1942107584,1144598168757293056,"{""weight"":1}"
61521038,1144598168757293056,"{""weight"":3}"
1942107584,266248376,"{""weight"":1}"
1942107584,30626128,"{""weight"":1}"
1707636642,30626128,"{""weight"":1}"
1942107584,242619951,"{""weight"":2}"
1646334073,242619951,"{""weight"":1}"
1942107584,19517012,"{""weight"":1}"
1942107584,1057957664641167360,"{""weight"":1}"
1942107584,1899444415,"{""weight"":1}"
1942107584,257619259,"{""weight"":1}"
1942107584,1036816881347219457,"{""weight"":3}"
1646334073,1036816881347219457,"{""weight"":1}"
1942107584,1382036918112825351,"{""weight"":1}"
1942107584,1107097120467750913,"{""weight"":1}"
1942107584,1206399787718914058,"{""weight"":2}"
1942107584,845379802366447617,"{""weight"":1}"
1942107584,69744142,"{""weight"":1}"
47338701,69744142,"{""weight"":3}"
1942107584,608540016,"{""weight"":1}"
1942107584,285190720,"{""weight"":1}"
360677740,285190720,"{""weight"":1}"
4026045455,285190720,"{""weight"":1}"
493488747,285190720,"{""weight"":1}"
1942107584,2885608576,"{""weight"":1}"
1942107584,1051169034539020289,"{""weight"":1}"
1942107584,1304119333036027904,"{""weight"":1}"
1942107584,19103672,"{""weight"":1}"
1942107584,745386523869143043,"{""weight"":1}"
2352629420,745386523869143043,"{""weight"":2}"
524557553,745386523869143043,"{""weight"":1}"
1942107584,773720455643561984,"{""weight"":1}"
1942107584,785546413274914816,"{""weight"":1}"
3188558830,785546413274914816,"{""weight"":1}"
1942107584,1250876048499228672,"{""weight"":1}"
1942107584,292480113,"{""weight"":1}"
2891740872,292480113,"{""weight"":1}"
272185225,292480113,"{""weight"":1}"
1707636642,292480113,"{""weight"":2}"
1942107584,169163407,"{""weight"":1}"
1942107584,519750654,"{""weight"":2}"
45848808,519750654,"{""weight"":1}"
1942107584,1243022499001991168,"{""weight"":1}"
1942107584,107683097,"{""weight"":1}"
1942107584,1340647489,"{""weight"":1}"
47338701,1340647489,"{""weight"":1}"
159655782,1340647489,"{""weight"":1}"
1646334073,1340647489,"{""weight"":1}"
1707636642,1340647489,"{""weight"":1}"
1942107584,383035135,"{""weight"":1}"
1942107584,98917607,"{""weight"":1}"
1942107584,1098431118,"{""weight"":1}"
86384661,1098431118,"{""weight"":1}"
1895316878,61400647,"{""weight"":1}"
1895316878,1430767913108180998,"{""weight"":2}"
1895316878,750667183865331712,"{""weight"":2}"
1895316878,799925399241097216,"{""weight"":1}"
1895316878,1326638768921735175,"{""weight"":1}"
1895316878,707654288999325696,"{""weight"":4}"
1895316878,1415776427992129538,"{""weight"":3}"
1895316878,533641821,"{""weight"":1}"
1895316878,3237611533,"{""weight"":1}"
274507495,3237611533,"{""weight"":1}"
272185225,3237611533,"{""weight"":1}"
1895316878,301735808,"{""weight"":2}"
1895316878,14600723,"{""weight"":1}"
1895316878,260543935,"{""weight"":1}"
1895316878,793793795997462528,"{""weight"":1}"
1895316878,1047540529490264065,"{""weight"":1}"
1895316878,1246842814568239105,"{""weight"":1}"
1895316878,367512519,"{""weight"":1}"
631988630,30096900,"{""weight"":1}"
1646334073,30096900,"{""weight"":1}"
631988630,1436645135916453889,"{""weight"":1}"
631988630,1368498204879114240,"{""weight"":1}"
631988630,955886730237874181,"{""weight"":1}"
631988630,1334551348235264000,"{""weight"":16}"
43510607,1334551348235264000,"{""weight"":1}"
488052222,1334551348235264000,"{""weight"":2}"
1707636642,1334551348235264000,"{""weight"":1}"
631988630,362257145,"{""weight"":1}"
631988630,452877328,"{""weight"":2}"
631988630,161226001,"{""weight"":1}"
631988630,244516354,"{""weight"":1}"
631988630,166790278,"{""weight"":1}"
631988630,80702644,"{""weight"":2}"
283226685,80702644,"{""weight"":2}"
631988630,4867340667,"{""weight"":1}"
631988630,2575105178,"{""weight"":1}"
2891740872,2575105178,"{""weight"":1}"
631988630,1445773757478359044,"{""weight"":2}"
631988630,611777769,"{""weight"":2}"
417524720,611777769,"{""weight"":1}"
276713213,611777769,"{""weight"":2}"
631988630,307441302,"{""weight"":3}"
417524720,307441302,"{""weight"":1}"
86384661,307441302,"{""weight"":1}"
631988630,2748908419,"{""weight"":1}"
631988630,64819384,"{""weight"":1}"
47338701,64819384,"{""weight"":1}"
780323935,64819384,"{""weight"":1}"
631988630,32480499,"{""weight"":1}"
29754743,32480499,"{""weight"":1}"
631988630,60597469,"{""weight"":4}"
417524720,60597469,"{""weight"":2}"
86384661,60597469,"{""weight"":1}"
2352629420,60597469,"{""weight"":1}"
631988630,2322742226,"{""weight"":1}"
631988630,131475986,"{""weight"":1}"
631988630,2819598111,"{""weight"":1}"
631988630,1089984351050350593,"{""weight"":1}"
631988630,1720325022,"{""weight"":1}"
631988630,836569810691575810,"{""weight"":1}"
631988630,870258986,"{""weight"":1}"
631988630,2786190433,"{""weight"":1}"
631988630,1054831685571887106,"{""weight"":1}"
2513973205,1054831685571887106,"{""weight"":1}"
631988630,758814776566816768,"{""weight"":5}"
1381435843492085760,758814776566816768,"{""weight"":1}"
61521038,758814776566816768,"{""weight"":1}"
2678072299,758814776566816768,"{""weight"":1}"
3188558830,758814776566816768,"{""weight"":1}"
2352629420,758814776566816768,"{""weight"":4}"
1144289639924207616,758814776566816768,"{""weight"":1}"
631988630,1353317819245420544,"{""weight"":1}"
631988630,857503261,"{""weight"":1}"
86384661,857503261,"{""weight"":1}"
631988630,1263095479996493824,"{""weight"":1}"
631988630,1373274654186434562,"{""weight"":1}"
631988630,63772479,"{""weight"":1}"
631988630,2263611764,"{""weight"":1}"
631988630,771414505276309504,"{""weight"":1}"
1143342270399373313,771414505276309504,"{""weight"":1}"
631988630,821505341322121216,"{""weight"":1}"
61521038,821505341322121216,"{""weight"":1}"
1144289639924207616,821505341322121216,"{""weight"":1}"
631988630,1140603291891642369,"{""weight"":1}"
631988630,465605743,"{""weight"":1}"
780323935,465605743,"{""weight"":1}"
631988630,227826524,"{""weight"":1}"
1957288050,3094528471,"{""weight"":1}"
1957288050,37347478,"{""weight"":1}"
1957288050,36740652,"{""weight"":1}"
1957288050,1121808544377053185,"{""weight"":1}"
215632349,1121808544377053185,"{""weight"":1}"
1957288050,398214539,"{""weight"":1}"
1957288050,1415746394871189504,"{""weight"":1}"
61521038,1415746394871189504,"{""weight"":1}"
256775505,1415746394871189504,"{""weight"":1}"
215632349,1415746394871189504,"{""weight"":1}"
17823761,1415746394871189504,"{""weight"":1}"
1957288050,1060687665559855104,"{""weight"":1}"
1957288050,207968839,"{""weight"":1}"
1957288050,624185705,"{""weight"":1}"
1957288050,385159068,"{""weight"":1}"
1957288050,1139377922093936642,"{""weight"":1}"
1957288050,3222636528,"{""weight"":1}"
1957288050,429508290,"{""weight"":1}"
1957288050,4284943934,"{""weight"":1}"
593944500,30010915,"{""weight"":5}"
593944500,2329017175,"{""weight"":15}"
593944500,177416339,"{""weight"":1}"
593944500,463425568,"{""weight"":5}"
593944500,1257065247908737026,"{""weight"":1}"
593944500,16415783,"{""weight"":1}"
593944500,1163536081,"{""weight"":2}"
593944500,756134750746619905,"{""weight"":5}"
593944500,161783335,"{""weight"":2}"
593944500,3339002073,"{""weight"":1}"
593944500,3312452261,"{""weight"":1}"
593944500,66109094,"{""weight"":1}"
593944500,806214844387098624,"{""weight"":2}"
47338701,806214844387098624,"{""weight"":1}"
593944500,328567181,"{""weight"":1}"
593944500,293050523,"{""weight"":2}"
593944500,140487956,"{""weight"":1}"
593944500,2188488030,"{""weight"":1}"
593944500,534950716,"{""weight"":1}"
593944500,225904281,"{""weight"":1}"
593944500,379008073,"{""weight"":1}"
593944500,518689876,"{""weight"":1}"
593944500,44458195,"{""weight"":1}"
593944500,16958880,"{""weight"":2}"
593944500,40486417,"{""weight"":1}"
593944500,1154907475705061376,"{""weight"":1}"
593944500,1023646675880091649,"{""weight"":1}"
593944500,36972542,"{""weight"":1}"
593944500,81160041,"{""weight"":1}"
593944500,2202236205,"{""weight"":1}"
61521038,2202236205,"{""weight"":1}"
593944500,2807877440,"{""weight"":1}"
593944500,574900083,"{""weight"":1}"
593944500,98949998,"{""weight"":1}"
593944500,3561124332,"{""weight"":1}"
1382336580518621186,3561124332,"{""weight"":1}"
1707636642,3561124332,"{""weight"":22}"
593944500,928407559,"{""weight"":1}"
1381435843492085760,1334193881093726209,"{""weight"":2}"
1381435843492085760,21305650,"{""weight"":1}"
1381435843492085760,1209377697383636993,"{""weight"":1}"
1381435843492085760,1333233108947251201,"{""weight"":1}"
1381435843492085760,1171277462770073600,"{""weight"":1}"
1381435843492085760,250776493,"{""weight"":1}"
85428184,250776493,"{""weight"":1}"
1381435843492085760,1483413924,"{""weight"":1}"
1144289639924207616,1483413924,"{""weight"":3}"
19634262,1483413924,"{""weight"":6}"
196717787,1483413924,"{""weight"":2}"
1381435843492085760,2778394856,"{""weight"":1}"
1203545123356839936,2778394856,"{""weight"":1}"
1381435843492085760,1303724385287634944,"{""weight"":1}"
1381435843492085760,774190671016198144,"{""weight"":1}"
1381435843492085760,1247908888646569987,"{""weight"":1}"
1381435843492085760,1292480797660909569,"{""weight"":1}"
2352629420,1292480797660909569,"{""weight"":1}"
1381435843492085760,1327744944086257666,"{""weight"":1}"
1381435843492085760,1265229076626919426,"{""weight"":1}"
1381435843492085760,787837331864563714,"{""weight"":1}"
1381435843492085760,3103894633,"{""weight"":1}"
1381435843492085760,21355964,"{""weight"":1}"
1381435843492085760,59473944,"{""weight"":2}"
1381435843492085760,525178111,"{""weight"":1}"
1381435843492085760,288522006,"{""weight"":1}"
1381435843492085760,3381891677,"{""weight"":1}"
1381435843492085760,260860154,"{""weight"":1}"
1381435843492085760,1429623974074351618,"{""weight"":1}"
1381435843492085760,75914217,"{""weight"":1}"
1381435843492085760,1001886746852937728,"{""weight"":1}"
1381435843492085760,522621936,"{""weight"":1}"
1381435843492085760,1095907538,"{""weight"":1}"
1381435843492085760,81183666,"{""weight"":1}"
1381435843492085760,3496787132,"{""weight"":1}"
3188558830,3496787132,"{""weight"":1}"
1381435843492085760,2514594099,"{""weight"":1}"
1381435843492085760,1098067375759360000,"{""weight"":1}"
1381435843492085760,1860475705,"{""weight"":1}"
1381435843492085760,1467397531,"{""weight"":1}"
61521038,115946871,"{""weight"":1}"
61521038,1237561183848333318,"{""weight"":1}"
61521038,1369587692460253184,"{""weight"":1}"
29754743,1369587692460253184,"{""weight"":2}"
61521038,28321355,"{""weight"":1}"
524557553,28321355,"{""weight"":1}"
61521038,1094348418657460224,"{""weight"":2}"
61521038,1217047945541046274,"{""weight"":1}"
61521038,115539859,"{""weight"":1}"
1707636642,115539859,"{""weight"":1}"
61521038,1290076065352896512,"{""weight"":1}"
61521038,576605854,"{""weight"":1}"
61521038,566525251,"{""weight"":1}"
1707636642,566525251,"{""weight"":1}"
61521038,189406309,"{""weight"":2}"
61521038,79709538,"{""weight"":1}"
61521038,518931960,"{""weight"":1}"
2891740872,518931960,"{""weight"":1}"
45848808,518931960,"{""weight"":1}"
61521038,1216021034643705856,"{""weight"":1}"
2352629420,1216021034643705856,"{""weight"":1}"
61521038,111695410,"{""weight"":1}"
61521038,387363418,"{""weight"":1}"
61521038,42141479,"{""weight"":1}"
61521038,357958653,"{""weight"":1}"
61521038,24631971,"{""weight"":1}"
61521038,3055684983,"{""weight"":2}"
61521038,1388522541858254851,"{""weight"":1}"
61521038,1013526907969724416,"{""weight"":1}"
61521038,9898272,"{""weight"":1}"
1707636642,9898272,"{""weight"":1}"
61521038,1250135497118228485,"{""weight"":1}"
47338701,1250135497118228485,"{""weight"":1}"
2848993491,1250135497118228485,"{""weight"":1}"
61521038,930557785808523265,"{""weight"":1}"
282526718,930557785808523265,"{""weight"":1}"
1707636642,930557785808523265,"{""weight"":1}"
61521038,952247125185720320,"{""weight"":1}"
85428184,952247125185720320,"{""weight"":1}"
272185225,952247125185720320,"{""weight"":1}"
282526718,952247125185720320,"{""weight"":1}"
61521038,20229729,"{""weight"":1}"
61521038,1303063494468788226,"{""weight"":1}"
61521038,33061603,"{""weight"":1}"
2891740872,33061603,"{""weight"":2}"
272185225,33061603,"{""weight"":2}"
61521038,1401102261946884098,"{""weight"":1}"
2891740872,1401102261946884098,"{""weight"":1}"
61521038,1450117208,"{""weight"":2}"
61521038,115896286,"{""weight"":1}"
61521038,2172301957,"{""weight"":1}"
61521038,2904173352,"{""weight"":1}"
61521038,1021254438462210048,"{""weight"":1}"
61521038,2813519606,"{""weight"":1}"
61521038,244635844,"{""weight"":1}"
61521038,248568868,"{""weight"":1}"
61521038,1009629964998709248,"{""weight"":1}"
61521038,1311765217752371210,"{""weight"":1}"
61521038,818800320386072576,"{""weight"":1}"
61521038,37987143,"{""weight"":1}"
61521038,1096205507348623360,"{""weight"":1}"
61521038,1342069742,"{""weight"":1}"
61521038,148418070,"{""weight"":1}"
272185225,148418070,"{""weight"":1}"
61521038,112815157,"{""weight"":1}"
61521038,2891740872,"{""weight"":1}"
47338701,2891740872,"{""weight"":1}"
2678072299,2891740872,"{""weight"":1}"
61521038,54837922,"{""weight"":2}"
45848808,54837922,"{""weight"":1}"
61521038,1444654432453529609,"{""weight"":1}"
61521038,868099546609577993,"{""weight"":2}"
61521038,61520162,"{""weight"":1}"
61521038,55468747,"{""weight"":1}"
61521038,29252601,"{""weight"":1}"
61521038,1367507714998472711,"{""weight"":2}"
61521038,218325978,"{""weight"":1}"
47338701,218325978,"{""weight"":1}"
1707636642,218325978,"{""weight"":1}"
61521038,1554026516,"{""weight"":1}"
61521038,227523961,"{""weight"":1}"
61521038,4336807819,"{""weight"":2}"
61521038,2841353476,"{""weight"":1}"
61521038,545652293,"{""weight"":1}"
61521038,1080465239538229248,"{""weight"":1}"
61521038,854726042958934016,"{""weight"":1}"
61521038,933016350615834624,"{""weight"":1}"
61521038,29017104,"{""weight"":1}"
61521038,477327043,"{""weight"":1}"
272185225,477327043,"{""weight"":1}"
61521038,326564502,"{""weight"":1}"
61521038,4126010893,"{""weight"":1}"
4026045455,360677740,"{""weight"":1}"
360677740,437237491,"{""weight"":3}"
360677740,705988054578630656,"{""weight"":3}"
4026045455,705988054578630656,"{""weight"":1}"
360677740,4246344549,"{""weight"":1}"
360677740,515619336,"{""weight"":9}"
4026045455,515619336,"{""weight"":2}"
360677740,217895850,"{""weight"":2}"
360677740,1176572359974772749,"{""weight"":3}"
4026045455,1176572359974772749,"{""weight"":2}"
360677740,617819307,"{""weight"":1}"
360677740,446268135,"{""weight"":1}"
4026045455,446268135,"{""weight"":1}"
360677740,357141722,"{""weight"":1}"
360677740,21147035,"{""weight"":1}"
360677740,43699465,"{""weight"":1}"
360677740,22590881,"{""weight"":1}"
360677740,2228866291,"{""weight"":1}"
360677740,598452532,"{""weight"":1}"
360677740,97588746,"{""weight"":1}"
360677740,67577921,"{""weight"":1}"
360677740,1151632154,"{""weight"":1}"
360677740,1247742666911232001,"{""weight"":1}"
360677740,902246790,"{""weight"":1}"
360677740,1181396610145832960,"{""weight"":1}"
360677740,1042860496892772352,"{""weight"":1}"
4026045455,1042860496892772352,"{""weight"":2}"
360677740,16320622,"{""weight"":1}"
4026045455,16320622,"{""weight"":2}"
17823761,16320622,"{""weight"":1}"
360677740,915573469475110913,"{""weight"":1}"
360677740,1607257484,"{""weight"":1}"
360677740,32948422,"{""weight"":1}"
360677740,394797180,"{""weight"":1}"
360677740,1074091746521427969,"{""weight"":1}"
360677740,1155716924103450624,"{""weight"":1}"
85428184,1132367214944899072,"{""weight"":1}"
85428184,2237879003,"{""weight"":1}"
85428184,80594947,"{""weight"":2}"
85428184,467030775,"{""weight"":1}"
85428184,188359178,"{""weight"":1}"
29754743,188359178,"{""weight"":1}"
85428184,1447578002456555520,"{""weight"":1}"
85428184,1095761613741801473,"{""weight"":1}"
85428184,1390749417259556870,"{""weight"":1}"
85428184,33598073,"{""weight"":1}"
85428184,76032091,"{""weight"":1}"
85428184,700492927,"{""weight"":1}"
85428184,61822213,"{""weight"":2}"
85428184,891624804486434817,"{""weight"":1}"
85428184,1527907526,"{""weight"":1}"
85428184,1607554447,"{""weight"":1}"
85428184,608614700,"{""weight"":1}"
85428184,14817520,"{""weight"":2}"
85428184,151616918,"{""weight"":3}"
58319221,151616918,"{""weight"":1}"
85428184,124368068,"{""weight"":1}"
85428184,94159959,"{""weight"":1}"
85428184,826940427974672384,"{""weight"":1}"
85428184,1959697782,"{""weight"":1}"
85428184,2345946708,"{""weight"":1}"
85428184,3385772893,"{""weight"":1}"
85428184,1374503986967973892,"{""weight"":1}"
85428184,263383076,"{""weight"":1}"
85428184,94375347,"{""weight"":1}"
85428184,859437797823918081,"{""weight"":1}"
85428184,474314181,"{""weight"":1}"
85428184,272656321,"{""weight"":1}"
85428184,1037289684383105024,"{""weight"":1}"
85428184,727335453276405761,"{""weight"":1}"
274507495,727335453276405761,"{""weight"":1}"
85428184,33437013,"{""weight"":1}"
2891740872,76722664,"{""weight"":2}"
2891740872,574122321,"{""weight"":1}"
2891740872,552761766,"{""weight"":1}"
2891740872,559474664,"{""weight"":1}"
2891740872,108912964,"{""weight"":1}"
2352629420,108912964,"{""weight"":1}"
2891740872,34797684,"{""weight"":2}"
1707636642,34797684,"{""weight"":2}"
2891740872,1017182682,"{""weight"":4}"
1170770038208565248,1017182682,"{""weight"":1}"
2891740872,965797076436217857,"{""weight"":1}"
2891740872,4610971101,"{""weight"":1}"
2891740872,2806025053,"{""weight"":1}"
2891740872,1016344074,"{""weight"":1}"
2891740872,995724444894195713,"{""weight"":1}"
2891740872,974124934971584512,"{""weight"":1}"
2891740872,787540741,"{""weight"":1}"
2891740872,281221725,"{""weight"":1}"
2891740872,1084139348,"{""weight"":1}"
2891740872,536780214,"{""weight"":1}"
2891740872,1302512017450971136,"{""weight"":8}"
2891740872,247897149,"{""weight"":1}"
1707636642,247897149,"{""weight"":1}"
2891740872,1166069236571226113,"{""weight"":1}"
2891740872,1393599295987716096,"{""weight"":1}"
1707636642,1393599295987716096,"{""weight"":1}"
2891740872,32292352,"{""weight"":1}"
47338701,32292352,"{""weight"":1}"
2891740872,817946592,"{""weight"":1}"
2891740872,747151042253590529,"{""weight"":1}"
2891740872,717397976,"{""weight"":1}"
2891740872,1419992380422373376,"{""weight"":2}"
29754743,1419992380422373376,"{""weight"":3}"
3188558830,1419992380422373376,"{""weight"":2}"
2344419362,1419992380422373376,"{""weight"":1}"
2891740872,351909182,"{""weight"":1}"
2891740872,3215021121,"{""weight"":1}"
2891740872,2179985958,"{""weight"":2}"
2891740872,1358263463370498048,"{""weight"":1}"
2891740872,473687952,"{""weight"":1}"
2891740872,16958167,"{""weight"":1}"
2891740872,268089441,"{""weight"":1}"
2891740872,1258043434801250304,"{""weight"":1}"
2891740872,1940163871,"{""weight"":1}"
2891740872,1852026889,"{""weight"":1}"
2891740872,193246596,"{""weight"":2}"
2891740872,1426573306325577733,"{""weight"":1}"
2891740872,1423784521976193031,"{""weight"":1}"
2891740872,1197389912821116929,"{""weight"":1}"
2229187188,1197389912821116929,"{""weight"":2}"
215632349,1197389912821116929,"{""weight"":1}"
2891740872,1010801534656016385,"{""weight"":1}"
2891740872,561133976,"{""weight"":1}"
2891740872,135997305,"{""weight"":1}"
2891740872,2229187188,"{""weight"":1}"
2891740872,246242542,"{""weight"":1}"
2891740872,959616290,"{""weight"":1}"
2891740872,3222916362,"{""weight"":1}"
2891740872,126366102,"{""weight"":1}"
2891740872,21499014,"{""weight"":1}"
2678072299,21499014,"{""weight"":1}"
2891740872,63538801,"{""weight"":1}"
2891740872,3452609901,"{""weight"":1}"
2891740872,1027928327259009026,"{""weight"":1}"
282526718,1027928327259009026,"{""weight"":1}"
2891740872,2499765411,"{""weight"":1}"
2891740872,387818233,"{""weight"":1}"
2891740872,3016644136,"{""weight"":1}"
2891740872,343324476,"{""weight"":1}"
2891740872,548833557,"{""weight"":1}"
1144289639924207616,548833557,"{""weight"":2}"
2891740872,16977860,"{""weight"":1}"
47338701,205535583,"{""weight"":1}"
47338701,557432349,"{""weight"":2}"
47338701,1420776047436566531,"{""weight"":2}"
47338701,44030462,"{""weight"":1}"
47338701,352522038,"{""weight"":19}"
47338701,1250243588514099201,"{""weight"":1}"
47338701,194562157,"{""weight"":2}"
47338701,258554207,"{""weight"":5}"
47338701,281574433,"{""weight"":1}"
47338701,2356255075,"{""weight"":1}"
47338701,773820109,"{""weight"":1}"
47338701,767799444993638400,"{""weight"":1}"
47338701,735535180237148160,"{""weight"":1}"
47338701,818223001,"{""weight"":1}"
47338701,800221790354030592,"{""weight"":1}"
47338701,1539786830,"{""weight"":1}"
47338701,2504595173,"{""weight"":1}"
47338701,1177645565028569091,"{""weight"":1}"
47338701,47509891,"{""weight"":1}"
47338701,1296385516846317568,"{""weight"":1}"
47338701,911756586170896384,"{""weight"":1}"
47338701,22296933,"{""weight"":1}"
47338701,18540267,"{""weight"":1}"
47338701,91942071,"{""weight"":2}"
47338701,1135994998724452352,"{""weight"":1}"
47338701,15557829,"{""weight"":1}"
47338701,3210979450,"{""weight"":1}"
47338701,3187036970,"{""weight"":1}"
47338701,14968594,"{""weight"":1}"
47338701,809384904467316736,"{""weight"":1}"
47338701,147446901,"{""weight"":7}"
47338701,1221508795018379266,"{""weight"":1}"
47338701,436077930,"{""weight"":1}"
47338701,277276615,"{""weight"":1}"
47338701,1287874662827950081,"{""weight"":1}"
47338701,37740276,"{""weight"":1}"
47338701,295849676,"{""weight"":1}"
47338701,2562075345,"{""weight"":1}"
47338701,803742445280194560,"{""weight"":1}"
47338701,576797963,"{""weight"":1}"
47338701,611244326,"{""weight"":1}"
47338701,125736340,"{""weight"":1}"
47338701,114042301,"{""weight"":1}"
47338701,149610000,"{""weight"":1}"
47338701,1331901687024349185,"{""weight"":1}"
47338701,783308042309767168,"{""weight"":1}"
47338701,1425905213815365634,"{""weight"":1}"
47338701,361577914,"{""weight"":1}"
47338701,1443532517164785664,"{""weight"":1}"
215632349,1443532517164785664,"{""weight"":1}"
47338701,26945306,"{""weight"":1}"
47338701,392903689,"{""weight"":1}"
47338701,1020805591,"{""weight"":1}"
47338701,59337169,"{""weight"":1}"
47338701,73154696,"{""weight"":1}"
47338701,1226745896,"{""weight"":1}"
47338701,83265746,"{""weight"":1}"
47338701,3434857138,"{""weight"":1}"
2352629420,3434857138,"{""weight"":1}"
47338701,376539606,"{""weight"":2}"
47338701,1368556596,"{""weight"":1}"
47338701,1400905029087813634,"{""weight"":1}"
47338701,106515659,"{""weight"":1}"
47338701,23281420,"{""weight"":3}"
47338701,2601405631,"{""weight"":1}"
47338701,19561169,"{""weight"":1}"
47338701,1296781876716240896,"{""weight"":1}"
47338701,21435492,"{""weight"":1}"
47338701,114268227,"{""weight"":1}"
29754743,114268227,"{""weight"":1}"
47338701,33047300,"{""weight"":1}"
47338701,423241704,"{""weight"":1}"
47338701,51325250,"{""weight"":1}"
47338701,1259816940844937217,"{""weight"":1}"
47338701,1196506051467763712,"{""weight"":1}"
47338701,3497211396,"{""weight"":1}"
47338701,937771575104778240,"{""weight"":1}"
47338701,418159540,"{""weight"":1}"
47338701,33238876,"{""weight"":1}"
47338701,744220610134413313,"{""weight"":1}"
47338701,18535591,"{""weight"":1}"
47338701,184164307,"{""weight"":1}"
1203545123356839936,184164307,"{""weight"":1}"
283226685,184164307,"{""weight"":1}"
47338701,1379603133584785408,"{""weight"":1}"
47338701,164824407,"{""weight"":2}"
47338701,168653579,"{""weight"":1}"
47338701,1417305223983419394,"{""weight"":2}"
47338701,1204543129321398276,"{""weight"":1}"
47338701,1008882334517653507,"{""weight"":1}"
47338701,2740832577,"{""weight"":1}"
47338701,891021947370340352,"{""weight"":1}"
47338701,860021480,"{""weight"":1}"
