Id,Label,timeset,communityid,twittername,first name,last name,political affiliation,indegree,outdegree,degree,eigencentrality,community,polygon
97588746,,,1,,,,,0,0,0,0,Liberal,1
1054831685571887106,,,1,,,,,0,2,2,0,Liberal,1
69744142,,,1,,,,,0,2,2,0,Liberal,1
16397838,,,1,,,,,0,10,10,0,Liberal,1
2857162258,,,1,,,,,0,2,2,0,Liberal,1
328857109,,,1,,,,,0,0,0,0,Liberal,1
857503261,,,1,,,,,0,2,2,0,Liberal,1
256218654,,,1,,,,,0,0,0,0,Liberal,1
2983179809,,,1,JenOConnell_,Jennifer,O'Connell,Liberal,25,1,26,0.07879,Liberal,6
1005090338,,,1,,,,,0,2,2,0,Liberal,1
1339638313637036039,,,1,,,,,0,2,2,0,Liberal,1
2296124966,,,1,,,,,0,0,0,0,Liberal,1
1464710695,,,1,,,,,0,0,0,0,Liberal,1
3016644136,,,1,,,,,0,0,0,0,Liberal,1
19543597,,,1,,,,,0,0,0,0,Liberal,1
242619951,,,1,,,,,0,2,2,0,Liberal,1
333706801,,,1,,,,,0,0,0,0,Liberal,1
111695410,,,1,,,,,0,0,0,0,Liberal,1
566744627,,,1,,,,,0,0,0,0,Liberal,1
2557859383,,,1,,,,,0,28,28,0,Liberal,1
480908856,,,1,,,,,0,0,0,0,Liberal,1
729399689876000768,,,1,,,,,0,0,0,0,Liberal,1
911756586170896384,,,1,,,,,0,0,0,0,Liberal,1
728639050119303168,,,1,,,,,0,0,0,0,Liberal,1
893858949929291776,,,1,,,,,0,0,0,0,Liberal,1
1045742416714715136,,,1,,,,,0,0,0,0,Liberal,1
244516354,,,1,,,,,0,0,0,0,Liberal,1
374871615,,,1,,,,,0,0,0,0,Liberal,1
48518723,,,1,,,,,0,0,0,0,Liberal,1
311703111,,,1,,,,,0,0,0,0,Liberal,1
40121934,,,1,,,,,0,2,2,0,Liberal,1
16840274,,,1,,,,,0,0,0,0,Liberal,1
904897416536707073,,,1,,,,,0,2,2,0,Liberal,1
2329359954,,,1,,,,,0,0,0,0,Liberal,1
2978018901,,,1,,,,,0,56,56,0,Liberal,1
33748570,,,1,,,,,0,0,0,0,Liberal,1
234550882,,,1,stbstvdan,Dan,Vandal,Liberal,31,1,32,0.383945,Liberal,6
4901942889,,,1,,,,,0,0,0,0,Liberal,1
1066931820,,,1,,,,,0,0,0,0,Liberal,1
26130034,,,1,,,,,0,0,0,0,Liberal,1
2375939700,,,1,,,,,0,0,0,0,Liberal,1
278771319,,,1,,,,,0,0,0,0,Liberal,1
237008509,,,1,,,,,0,0,0,0,Liberal,1
1111684734,,,1,,,,,0,0,0,0,Liberal,1
292468351,,,1,,,,,0,10,10,0,Liberal,1
1345618132996509696,,,1,,,,,0,0,0,0,Liberal,1
1011288663043395584,,,1,,,,,0,0,0,0,Liberal,1
983875620194013184,,,1,,,,,0,6,6,0,Liberal,1
1009587431060852736,,,1,,,,,0,4,4,0,Liberal,1
1148016840389480448,,,1,,,,,0,0,0,0,Liberal,1
1213405462021853185,,,1,,,,,0,22,22,0,Liberal,1
1345723594752446465,,,1,,,,,0,0,0,0,Liberal,1
1013259609291673600,,,1,,,,,0,0,0,0,Liberal,1
1184773766,,,1,,,,,0,0,0,0,Liberal,1
978425917805481985,,,1,,,,,0,0,0,0,Liberal,1
14218890,,,1,,,,,0,0,0,0,Liberal,1
1198417127637569537,,,1,,,,,0,0,0,0,Liberal,1
1005474360168075265,,,1,,,,,0,0,0,0,Liberal,1
492844678,,,1,,,,,0,0,0,0,Liberal,1
1313258964931366913,,,1,,,,,0,0,0,0,Liberal,1
1247908888646569987,,,1,,,,,0,0,0,0,Liberal,1
90732175,,,1,,,,,0,0,0,0,Liberal,1
1224855759453736962,,,1,,,,,0,0,0,0,Liberal,1
1252685460,,,1,,,,,0,0,0,0,Liberal,1
302216857,,,1,,,,,0,0,0,0,Liberal,1
1289558439052496901,,,1,,,,,0,4,4,0,Liberal,1
2291668635,,,1,,,,,0,0,0,0,Liberal,1
718395037,,,1,,,,,0,0,0,0,Liberal,1
63805091,,,1,,,,,0,0,0,0,Liberal,1
1249512645331308551,,,1,,,,,0,0,0,0,Liberal,1
843912870,,,1,,,,,0,3,3,0,Liberal,1
2765280935,,,1,,,,,0,0,0,0,Liberal,1
187553450,,,1,,,,,0,0,0,0,Liberal,1
291362474,,,1,,,,,0,3,3,0,Liberal,1
811341486,,,1,,,,,0,2,2,0,Liberal,1
42284724,,,1,,,,,0,0,0,0,Liberal,1
48035511,,,1,,,,,0,5,5,0,Liberal,1
15881912,,,1,,,,,0,0,0,0,Liberal,1
241923768,,,1,,,,,0,0,0,0,Liberal,1
385791673,,,1,,,,,0,0,0,0,Liberal,1
1534736059,,,1,,,,,0,2,2,0,Liberal,1
223606459,,,1,,,,,0,0,0,0,Liberal,1
1086224065,,,1,,,,,0,0,0,0,Liberal,1
2891740872,,,1,HonAhmedHussen,Ahmed,Hussen,Liberal,71,3,74,0.316761,Liberal,6
3556243160,,,1,,,,,0,0,0,0,Liberal,1
332027615,,,1,,,,,0,0,0,0,Liberal,1
279623396,,,1,,,,,0,0,0,0,Liberal,1
2504595173,,,1,,,,,0,0,0,0,Liberal,1
719025902,,,1,,,,,0,0,0,0,Liberal,1
1172180845853122560,,,1,,,,,0,0,0,0,Liberal,1
437237491,,,1,,,,,0,0,0,0,Liberal,1
249820920,,,1,,,,,0,0,0,0,Liberal,1
220133118,,,1,,,,,0,0,0,0,Liberal,1
932140800,,,1,,,,,0,0,0,0,Liberal,1
1194082770445852672,,,1,,,,,0,0,0,0,Liberal,1
1073712716936830976,,,1,,,,,0,0,0,0,Liberal,1
967479117661790208,,,1,,,,,0,0,0,0,Liberal,1
1347721295203590144,,,1,,,,,0,0,0,0,Liberal,1
993705834470367232,,,1,,,,,0,4,4,0,Liberal,1
1121568275085844480,,,1,,,,,0,2,2,0,Liberal,1
1141578024703418368,,,1,,,,,0,0,0,0,Liberal,1
940479862938198016,,,1,,,,,0,0,0,0,Liberal,1
1009532533682397184,,,1,,,,,0,0,0,0,Liberal,1
1209208226669060096,,,1,,,,,0,0,0,0,Liberal,1
2829326083,,,1,,,,,0,0,0,0,Liberal,1
1350637053160120321,,,1,,,,,0,0,0,0,Liberal,1
717522108612534273,,,1,,,,,0,0,0,0,Liberal,1
1205246685569540097,,,1,,,,,0,0,0,0,Liberal,1
1339746394505142273,,,1,,,,,0,0,0,0,Liberal,1
1334315902163148802,,,1,,,,,0,0,0,0,Liberal,1
912340252882296835,,,1,,,,,0,0,0,0,Liberal,1
956413706,,,1,,,,,0,0,0,0,Liberal,1
1177376595029450754,,,1,,,,,0,7,7,0,Liberal,1
1945704210,,,1,,,,,0,0,0,0,Liberal,1
1120081385081987076,,,1,,,,,0,0,0,0,Liberal,1
1204543129321398276,,,1,,,,,0,0,0,0,Liberal,1
394245906,,,1,,,,,0,19,19,0,Liberal,1
42702616,,,1,,,,Activist Organization,2,0,2,0.006303,Liberal,3
606418709,,,1,,,,,0,0,0,0,Liberal,1
2345269014,,,1,,,,,0,4,4,0,Liberal,1
119748374,,,1,,,,,0,4,4,0,Liberal,1
339752726,,,1,PascaleStOnge_,Pascale,St-Onge,Liberal,14,4,18,0.078555,Liberal,6
1017375667296591878,,,1,,,,,0,0,0,0,Liberal,1
20199202,,,1,OmarAlghabra,Omar,Alghabra,Liberal,151,0,151,0.739847,Liberal,6
50378531,,,1,,,,,0,0,0,0,Liberal,1
215766820,,,1,,,,,0,0,0,0,Liberal,1
18659109,,,1,,,,,0,0,0,0,Liberal,1
1346932527173394439,,,1,,,,,0,0,0,0,Liberal,1
1157339214343757831,,,1,,,,,0,0,0,0,Liberal,1
216889136,,,1,,,,,0,0,0,0,Liberal,1
2358613812,,,1,,,,,0,0,0,0,Liberal,1
2261907254,,,1,,,,,0,0,0,0,Liberal,1
2432292664,,,1,,,,,0,0,0,0,Liberal,1
85808955,,,1,,,,,0,0,0,0,Liberal,1
343324476,,,1,,,,,0,0,0,0,Liberal,1
63772479,,,1,,,,,0,0,0,0,Liberal,1
84105025,,,1,,,,,0,0,0,0,Liberal,1
39728961,,,1,,,,,0,0,0,0,Liberal,1
143456066,,,1,,,,,0,0,0,0,Liberal,1
398063433,,,1,,,,,0,0,0,0,Liberal,1
2437928781,,,1,,,,,0,2,2,0,Liberal,1
293271375,,,1,,,,,0,0,0,0,Liberal,1
2959447888,,,1,,,,,0,0,0,0,Liberal,1
714340176,,,1,ValBradford_,Valerie,Bradford,Liberal,38,0,38,0.119761,Liberal,6
1606694744,,,1,,,,,0,0,0,0,Liberal,1
1168889689,,,1,,,,,0,0,0,0,Liberal,1
262453084,,,1,,,,,0,0,0,0,Liberal,1
57431906,,,1,,,,,0,2,2,0,Liberal,1
560707426,,,1,,,,,0,8,8,0,Liberal,1
1514706787,,,1,,,,,0,0,0,0,Liberal,1
27842406,,,1,,,,,0,0,0,0,Liberal,1
2719864680,,,1,,,,,0,0,0,0,Liberal,1
1385142120,,,1,,,,,0,0,0,0,Liberal,1
1311733610,,,1,,,,,0,0,0,0,Liberal,1
288782188,,,1,,,,,0,0,0,0,Liberal,1
247478131,,,1,,,,,0,0,0,0,Liberal,1
40654708,,,1,,,,,0,6,6,0,Liberal,1
15964024,,,1,,,,,0,0,0,0,Liberal,1
605976446,,,1,,,,,0,0,0,0,Liberal,1
1053063936172421120,,,1,,,,,0,0,0,0,Liberal,1
949132343930843136,,,1,,,,,0,0,0,0,Liberal,1
1028421941957292032,,,1,,,,,0,0,0,0,Liberal,1
1304119333036027904,,,1,,,,,0,0,0,0,Liberal,1
982277565556518912,,,1,,,,,0,2,2,0,Liberal,1
1259816940844937217,,,1,,,,,0,0,0,0,Liberal,1
1272195427828297728,,,1,,,,,0,0,0,0,Liberal,1
974124934971584512,,,1,,,,,0,0,0,0,Liberal,1
1272199776952446976,,,1,,,,,0,0,0,0,Liberal,1
938449472715026433,,,1,,,,,0,0,0,0,Liberal,1
1621628809,,,1,,,,,0,0,0,0,Liberal,1
1235985277002248194,,,1,,,,,0,0,0,0,Liberal,1
1636677512,,,1,,,,,0,3,3,0,Liberal,1
1154318062197207041,,,1,,,,,0,7,7,0,Liberal,1
14260108,,,1,,,,,0,0,0,0,Liberal,1
272185225,,,1,fsorbara,Francesco,Sorbara,Liberal,41,1,42,0.224878,Liberal,6
40163215,,,1,,,,,0,0,0,0,Liberal,1
26269587,,,1,,,,,0,0,0,0,Liberal,1
985610131,,,1,,,,,0,0,0,0,Liberal,1
818223001,,,1,,,,,0,0,0,0,Liberal,1
250140570,,,1,,,,,0,0,0,0,Liberal,1
1339256127469449221,,,1,,,,,0,0,0,0,Liberal,1
1084260346527805445,,,1,,,,,0,3,3,0,Liberal,1
340359067,,,1,,,,,0,0,0,0,Liberal,1
18872226,,,1,,,,,0,0,0,0,Liberal,1
1707636642,,,1,FP_Champagne,François-Philippe,Champagne,Liberal,137,1,138,0.890906,Liberal,6
1379812027116351495,,,1,,,,,0,3,3,0,Liberal,1
930731941,,,1,,,,,0,0,0,0,Liberal,1
22411180,,,1,,,,,0,0,0,0,Liberal,1
2734340015,,,1,,,,,0,0,0,0,Liberal,1
1287165872,,,1,,,,,0,0,0,0,Liberal,1
843872180,,,1,,,,,0,0,0,0,Liberal,1
1666873268,,,1,,,,,0,0,0,0,Liberal,1
72095672,,,1,,,,,0,3,3,0,Liberal,1
48928700,,,1,,,,,0,6,6,0,Liberal,1
463091649,,,1,,,,,0,0,0,0,Liberal,1
26294216,,,1,,,,,0,0,0,0,Liberal,1
4767283157,,,1,,,,,0,0,0,0,Liberal,1
236492761,,,1,,,,,0,0,0,0,Liberal,1
488101851,,,1,,,,,0,0,0,0,Liberal,1
2767149023,,,1,,,,,0,0,0,0,Liberal,1
3486455776,,,1,,,,,0,0,0,0,Liberal,1
165812196,,,1,stevenmackinnon,Steven,MacKinnon,Liberal,3,0,3,0.010864,Liberal,6
1033730023,,,1,,,,,0,0,0,0,Liberal,1
587315178,,,1,,,,,0,0,0,0,Liberal,1
34953198,,,1,,,,,0,2,2,0,Liberal,1
1145763823,,,1,,,,,0,0,0,0,Liberal,1
2729662451,,,1,,,,,0,0,0,0,Liberal,1
2723248116,,,1,,,,,0,0,0,0,Liberal,1
133355510,,,1,,,,,0,2,2,0,Liberal,1
272250877,,,1,PaulChiangMU,Paul,Chiang,Liberal,59,0,59,0.24224,Liberal,6
24418305,,,1,,,,,0,0,0,0,Liberal,1
826940427974672384,,,1,,,,,0,0,0,0,Liberal,1
730740364370444288,,,1,,,,,0,0,0,0,Liberal,1
822613594785382400,,,1,,,,,0,0,0,0,Liberal,1
738090781651697664,,,1,,,,,0,2,2,0,Liberal,1
736655842766946304,,,1,,,,,0,2,2,0,Liberal,1
806214844387098624,,,1,,,,,0,2,2,0,Liberal,1
1342498920811921408,,,1,,,,,0,5,5,0,Liberal,1
1348291104328843264,,,1,,,,,0,2,2,0,Liberal,1
1373270760081522689,,,1,,,,,0,2,2,0,Liberal,1
718593782166458368,,,1,,,,,0,0,0,0,Liberal,1
729719337993506816,,,1,,,,,0,3,3,0,Liberal,1
1427175306318712832,,,1,,,,,0,0,0,0,Liberal,1
121108494,,,1,,,,,0,0,0,0,Liberal,1
823056541729296384,,,1,,,,,0,3,3,0,Liberal,1
1326000340018270208,,,1,,,,,0,2,2,0,Liberal,1
768617853138374656,,,1,,,,,0,0,0,0,Liberal,1
1380182085906862080,,,1,,,,,0,2,2,0,Liberal,1
22501387,,,1,,,,,0,3,3,0,Liberal,1
56129549,,,1,,,,,0,0,0,0,Liberal,1
210565134,,,1,,,,,0,0,0,0,Liberal,1
1367785509146263555,,,1,,,,,0,0,0,0,Liberal,1
804025676626067459,,,1,,,,,0,0,0,0,Liberal,1
1601312785,,,1,,,,,0,0,0,0,Liberal,1
2307667986,,,1,,,,,0,2,2,0,Liberal,1
2539706393,,,1,,,,,0,0,0,0,Liberal,1
500660249,,,1,,,,,0,0,0,0,Liberal,1
3364280350,,,1,,,,,0,0,0,0,Liberal,1
477550622,,,1,,,,,0,0,0,0,Liberal,1
104544288,,,1,,,,,0,0,0,0,Liberal,1
173045802,,,1,,,,,0,0,0,0,Liberal,1
15579178,,,1,,,,,0,2,2,0,Liberal,1
1364400174,,,1,,,,,0,0,0,0,Liberal,1
3063207985,,,1,,,,,0,0,0,0,Liberal,1
244242483,,,1,,,,,0,2,2,0,Liberal,1
814266428,,,1,,,,,0,0,0,0,Liberal,1
1646524483,,,1,,,,,0,0,0,0,Liberal,1
114268227,,,1,,,,,0,2,2,0,Liberal,1
746272837,,,1,,,,,0,0,0,0,Liberal,1
2785990732,,,1,,,,,0,0,0,0,Liberal,1
415774799,,,1,VivianeLapointe,Viviane,LaPointe,Liberal,6,1,7,0.029539,Liberal,6
541399126,,,1,,,,,0,0,0,0,Liberal,1
1162219997977960449,,,1,PatrickBWeiler,Patrick,Weiler,Liberal,66,2,68,0.208006,Liberal,6
18733144,,,1,,,,,0,0,0,0,Liberal,1
19634262,,,1,TonyVanBynen,Tony,Van Bynen,Liberal,17,0,17,0.116985,Liberal,6
576452704,,,1,,,,,0,0,0,0,Liberal,1
250804320,,,1,,,,,0,0,0,0,Liberal,1
268089441,,,1,,,,,0,0,0,0,Liberal,1
35911782,,,1,,,,,0,0,0,0,Liberal,1
129513578,,,1,,,,,0,0,0,0,Liberal,1
104036460,,,1,,,,,0,0,0,0,Liberal,1
836229236,,,1,,,,,0,0,0,0,Liberal,1
34797684,,,1,,,,,0,2,2,0,Liberal,1
22730871,,,1,,,,,0,0,0,0,Liberal,1
344258682,,,1,,,,,0,0,0,0,Liberal,1
209721468,,,1,,,,,0,0,0,0,Liberal,1
37787774,,,1,,,,,0,3,3,0,Liberal,1
102004865,,,1,,,,,0,0,0,0,Liberal,1
816117506918125568,,,1,,,,,0,0,0,0,Liberal,1
1360055740904312832,,,1,,,,,0,0,0,0,Liberal,1
1334535386559746048,,,1,,,,,0,0,0,0,Liberal,1
736362100340101120,,,1,,,,,0,0,0,0,Liberal,1
1393599295987716096,,,1,,,,,0,2,2,0,Liberal,1
1972656259,,,1,,,,,0,3,3,0,Liberal,1
205404294,,,1,,,,,0,0,0,0,Liberal,1
1327744944086257666,,,1,,,,,0,0,0,0,Liberal,1
1357341014910898178,,,1,,,,,0,3,3,0,Liberal,1
374560910,,,1,,,,,0,0,0,0,Liberal,1
238803088,,,1,,,,,0,0,0,0,Liberal,1
998463632,,,1,,,,,0,0,0,0,Liberal,1
2821322901,,,1,,,,,0,0,0,0,Liberal,1
1440410375971737604,,,1,,,,,0,0,0,0,Liberal,1
1396663298825719813,,,1,,,,,0,0,0,0,Liberal,1
816330907,,,1,,,,,0,0,0,0,Liberal,1
293050523,,,1,,,,,0,0,0,0,Liberal,1
369686684,,,1,,,,,0,0,0,0,Liberal,1
2559326365,,,1,,,,,0,0,0,0,Liberal,1
1362830506077786118,,,1,,,,,0,0,0,0,Liberal,1
1411895114004238342,,,1,,,,,0,3,3,0,Liberal,1
1385427740292091911,,,1,,,,,0,0,0,0,Liberal,1
1442426176287346696,,,1,,,,,0,0,0,0,Liberal,1
633313449,,,1,,,,,0,0,0,0,Liberal,1
511015085,,,1,,,,,0,0,0,0,Liberal,1
107886768,,,1,,,,,0,4,4,0,Liberal,1
509679793,,,1,,,,,0,0,0,0,Liberal,1
31422641,,,1,,,,,0,0,0,0,Liberal,1
3193936051,,,1,,,,,0,3,3,0,Liberal,1
1516443830,,,1,,,,,0,0,0,0,Liberal,1
1704999097,,,1,,,,,0,0,0,0,Liberal,1
1117606113535516672,,,1,,,,,0,0,0,0,Liberal,1
970109612597895168,,,1,,,,,0,0,0,0,Liberal,1
1216033469316390912,,,1,,,,,0,0,0,0,Liberal,1
1141771312823721984,,,1,,,,,0,0,0,0,Liberal,1
701485721165684736,,,1,,,,,0,0,0,0,Liberal,1
1899444415,,,1,,,,,0,0,0,0,Liberal,1
620296387,,,1,,,,,0,0,0,0,Liberal,1
977021684074078208,,,1,,,,,0,2,2,0,Liberal,1
714477321953140736,,,1,,,,,0,5,5,0,Liberal,1
720579941184757760,,,1,DLeBlancNB,Dominic,LeBlanc,Liberal,70,0,70,0.419672,Liberal,6
632355011,,,1,,,,,0,0,0,0,Liberal,1
244635844,,,1,,,,,0,0,0,0,Liberal,1
621164749,,,1,,,,,0,0,0,0,Liberal,1
1095907538,,,1,,,,,0,0,0,0,Liberal,1
4718581971,,,1,,,,,0,0,0,0,Liberal,1
22485207,,,1,,,,,0,0,0,0,Liberal,1
1733400792,,,1,,,,,0,0,0,0,Liberal,1
256071899,,,1,,,,,0,0,0,0,Liberal,1
84334815,,,1,,,,,0,0,0,0,Liberal,1
32659679,,,1,,,,,0,0,0,0,Liberal,1
870881503,,,1,,,,,0,0,0,0,Liberal,1
39041254,,,1,,,,,0,0,0,0,Liberal,1
38713575,,,1,,,,,0,0,0,0,Liberal,1
45848808,,,1,GregFergus,Greg,Fergus,Liberal,49,7,56,0.300944,Liberal,6
3694115056,,,1,,,,,0,0,0,0,Liberal,1
14817520,,,1,,,,,0,0,0,0,Liberal,1
18192626,,,1,,,,,0,0,0,0,Liberal,1
964720886,,,1,,,,,0,0,0,0,Liberal,1
267966719,,,1,,,,,0,0,0,0,Liberal,1
1359860636306579456,,,1,,,,,0,0,0,0,Liberal,1
1358263463370498048,,,1,,,,,0,0,0,0,Liberal,1
1348229244183322624,,,1,,,,,0,0,0,0,Liberal,1
747111097476521984,,,1,,,,,0,2,2,0,Liberal,1
1369587692460253184,,,1,,,,,0,2,2,0,Liberal,1
701126456676655105,,,1,,,,,0,0,0,0,Liberal,1
745609653581717505,,,1,,,,,0,0,0,0,Liberal,1
742194840792932353,,,1,,,,,0,0,0,0,Liberal,1
1328047475647782912,,,1,,,,,0,8,8,0,Liberal,1
1434672280441921538,,,1,,,,,0,0,0,0,Liberal,1
1370233406496382978,,,1,,,,,0,0,0,0,Liberal,1
1392849943019331586,,,1,,,,,0,2,2,0,Liberal,1
1401102261946884098,,,1,,,,,0,2,2,0,Liberal,1
1368909042547105795,,,1,,,,,0,0,0,0,Liberal,1
1409943583059288067,,,1,,,,,0,0,0,0,Liberal,1
1881086226,,,1,,,,,0,0,0,0,Liberal,1
718267455815229444,,,1,,,,,0,0,0,0,Liberal,1
21420314,,,1,,,,,0,0,0,0,Liberal,1
2801940764,,,1,,,,,0,0,0,0,Liberal,1
1429889184366534662,,,1,,,,,0,0,0,0,Liberal,1
1704892705,,,1,,,,,0,0,0,0,Liberal,1
61520162,,,1,,,,,0,0,0,0,Liberal,1
18536738,,,1,,,,,0,0,0,0,Liberal,1
1423784521976193031,,,1,,,,,0,0,0,0,Liberal,1
611244326,,,1,,,,,0,0,0,0,Liberal,1
26040618,,,1,,,,,0,0,0,0,Liberal,1
870258986,,,1,,,,,0,0,0,0,Liberal,1
608614700,,,1,,,,,0,0,0,0,Liberal,1
2422659372,,,1,,,,,0,0,0,0,Liberal,1
3153606956,,,1,,,,,0,2,2,0,Liberal,1
16750895,,,1,,,,,0,0,0,0,Liberal,1
21305650,,,1,,,,,0,0,0,0,Liberal,1
1425560065319313418,,,1,,,,,0,0,0,0,Liberal,1
578640179,,,1,Shafqat_Ali_1,Shafqat,Ali,Liberal,10,4,14,0.031516,Liberal,6
522647870,,,1,,,,,0,0,0,0,Liberal,1
32733503,,,1,,,,,0,0,0,0,Liberal,1
22927681,,,1,,,,,0,0,0,0,Liberal,1
3219675469,,,1,,,,,0,0,0,0,Liberal,1
34855249,,,1,,,,,0,0,0,0,Liberal,1
3344587091,,,1,,,,,0,0,0,0,Liberal,1
16365907,,,1,,,,,0,0,0,0,Liberal,1
265419095,,,1,,,,,0,13,13,0,Liberal,1
63150427,,,1,,,,,0,0,0,0,Liberal,1
1706203484,,,1,,,,,0,6,6,0,Liberal,1
205535583,,,1,,,,,0,0,0,0,Liberal,1
258554207,,,1,,,,,0,0,0,0,Liberal,1
2356255075,,,1,,,,,0,0,0,0,Liberal,1
22296933,,,1,,,,,0,0,0,0,Liberal,1
259004774,,,1,,,,,0,0,0,0,Liberal,1
245954929,,,1,JohnMcKayLib,John,McKay,Liberal,4,0,4,0.012606,Liberal,6
1302512017450971136,,,1,,,,,0,0,0,0,Liberal,1
1171878947983962112,,,1,,,,,0,0,0,0,Liberal,1
1302384630977507328,,,1,,,,,0,0,0,0,Liberal,1
1255110499253071872,,,1,,,,,0,0,0,0,Liberal,1
1168192787990425600,,,1,,,,,0,0,0,0,Liberal,1
1290720051738423296,,,1,,,,,0,0,0,0,Liberal,1
1258426125296054272,,,1,,,,,0,3,3,0,Liberal,1
854726042958934016,,,1,,,,,0,0,0,0,Liberal,1
579377522,,,1,LloydLongfield,Lloyd,Longfield,Liberal,12,1,13,0.236879,Liberal,6
1140855548180672512,,,1,,,,,0,0,0,0,Liberal,1
2263611764,,,1,,,,,0,0,0,0,Liberal,1
4867340667,,,1,,,,,0,0,0,0,Liberal,1
1014345292819279872,,,1,,,,,0,2,2,0,Liberal,1
762278265398571008,,,1,,,,,0,0,0,0,Liberal,1
62314888,,,1,,,,,0,0,0,0,Liberal,1
209869192,,,1,,,,,0,0,0,0,Liberal,1
1148735122092568577,,,1,,,,,0,2,2,0,Liberal,1
1236324668640047105,,,1,,,,,0,2,2,0,Liberal,1
1247742666911232001,,,1,,,,,0,0,0,0,Liberal,1
111106446,,,1,,,,,0,0,0,0,Liberal,1
1140603291891642369,,,1,,,,,0,0,0,0,Liberal,1
1299517391240671233,,,1,,,,,0,3,3,0,Liberal,1
561133976,,,1,,,,,0,0,0,0,Liberal,1
562452889,,,1,,,,,0,0,0,0,Liberal,1
768295011007934469,,,1,,,,,0,4,4,0,Liberal,1
501963166,,,1,,,,,0,0,0,0,Liberal,1
3257047456,,,1,McDonald4Avalon,Ken,McDonald,Liberal,15,0,15,0.115673,Liberal,6
1138253706804310018,,,1,,,,,0,0,0,0,Liberal,1
1223858724386877442,,,1,,,,,0,0,0,0,Liberal,1
1426746809519681538,,,1,,,,,0,0,0,0,Liberal,1
1483413924,,,1,,,,,0,4,4,0,Liberal,1
552761766,,,1,,,,,0,0,0,0,Liberal,1
1909127594,,,1,,,,,0,0,0,0,Liberal,1
2523781549,,,1,,,,,0,0,0,0,Liberal,1
280803757,,,1,,,,,0,0,0,0,Liberal,1
322591151,,,1,,,,,0,0,0,0,Liberal,1
2776775090,,,1,,,,,0,0,0,0,Liberal,1
565410230,,,1,,,,,0,0,0,0,Liberal,1
29891001,,,1,,,,,0,5,5,0,Liberal,1
73873854,,,1,,,,,0,2,2,0,Liberal,1
730587339030953985,,,1,,,,,0,2,2,0,Liberal,1
380000703,,,1,,,,,0,0,0,0,Liberal,1
480418245,,,1,,,,,0,5,5,0,Liberal,1
2541558216,,,1,,,,,0,2,2,0,Liberal,1
325016010,,,1,,,,,0,4,4,0,Liberal,1
4185881038,,,1,,,,,0,2,2,0,Liberal,1
87742926,,,1,,,,,0,2,2,0,Liberal,1
127146449,,,1,,,,,0,0,0,0,Liberal,1
1921915351,,,1,,,,,0,0,0,0,Liberal,1
1017182682,,,1,,,,,0,2,2,0,Liberal,1
47692251,,,1,Yvan_Baker,Yvan,Baker,Liberal,15,0,15,0.143805,Liberal,6
2288450013,,,1,,,,,0,0,0,0,Liberal,1
277805535,,,1,,,,,0,0,0,0,Liberal,1
374684129,,,1,,,,,0,2,2,0,Liberal,1
16620002,,,1,,,,,0,15,15,0,Liberal,1
3387840999,,,1,,,,,0,0,0,0,Liberal,1
456210920,,,1,,,,,0,0,0,0,Liberal,1
1883503086,,,1,,,,,0,2,2,0,Liberal,1
714086898,,,1,,,,,0,0,0,0,Liberal,1
2382985722,,,1,,,,,0,0,0,0,Liberal,1
479787515,,,1,,,,,0,0,0,0,Liberal,1
4326463994,,,1,,,,,0,10,10,0,Liberal,1
32578044,,,1,,,,,0,0,0,0,Liberal,1
44030462,,,1,,,,,0,0,0,0,Liberal,1
2563267070,,,1,,,,,0,0,0,0,Liberal,1
836634384153395200,,,1,,,,,0,2,2,0,Liberal,1
743129088,,,1,Francis_Drouin,Francis,Drouin,Liberal,2,0,2,0.006303,Liberal,6
1249895126111043584,,,1,,,,,0,0,0,0,Liberal,1
1071400735928172544,,,1,,,,,0,0,0,0,Liberal,1
1063314866658820096,,,1,,,,,0,0,0,0,Liberal,1
1058452748335792128,,,1,,,,,0,0,0,0,Liberal,1
1245757386020831232,,,1,,,,,0,0,0,0,Liberal,1
1250876048499228672,,,1,,,,,0,0,0,0,Liberal,1
1258043434801250304,,,1,,,,,0,0,0,0,Liberal,1
1073968565047476224,,,1,,,,,0,0,0,0,Liberal,1
356170244,,,1,,,,,0,0,0,0,Liberal,1
2703251972,,,1,,,,,0,2,2,0,Liberal,1
1089984351050350593,,,1,,,,,0,0,0,0,Liberal,1
515619336,,,1,,,,,0,2,2,0,Liberal,1
382949896,,,1,juliedabrusin,Julie,Dabrusin,Liberal,15,0,15,0.047274,Liberal,6
413514250,,,1,,,,,0,3,3,0,Liberal,1
1267504449087553539,,,1,,,,,0,2,2,0,Liberal,1
142039570,,,1,,,,,0,0,0,0,Liberal,1
494582291,,,1,,,,,0,0,0,0,Liberal,1
805321236,,,1,,,,,0,0,0,0,Liberal,1
424352276,,,1,,,,,0,0,0,0,Liberal,1
245111321,,,1,,,,,0,0,0,0,Liberal,1
4676368926,,,1,,,,,0,0,0,0,Liberal,1
1263841933090308102,,,1,,,,,0,0,0,0,Liberal,1
1252772308227407878,,,1,,,,,0,0,0,0,Liberal,1
194189860,,,1,,,,,0,0,0,0,Liberal,1
17668656,,,1,,,,,0,0,0,0,Liberal,1
2782607926,,,1,,,,,0,0,0,0,Liberal,1
16702010,,,1,,,,,0,0,0,0,Liberal,1
