Source,Target,Type,Id,Label,timeset,Weight
802034597567598593,Liberal,Directed,56588,,,13
29731179,Liberal,Directed,56589,,,1
1011288663043395584,Liberal,Directed,56590,,,1
273107148,Liberal,Directed,56591,,,3
863841,Liberal,Directed,56592,,,1
2263235551,Liberal,Directed,56593,,,2
34542041,Liberal,Directed,56594,,,1
540103190,Liberal,Directed,56595,,,3
961307945358315520,Liberal,Directed,56596,,,3
285622334,Liberal,Directed,56597,,,1
154690587,Liberal,Directed,56598,,,1
1387143248465047554,Liberal,Directed,56599,,,24
1635955628,Liberal,Directed,56601,,,1
293880381,Liberal,Directed,56602,,,1
329279939,Liberal,Directed,56603,,,1
806662692404502528,Liberal,Directed,56604,,,1
1308561614866714631,Liberal,Directed,56605,,,1
1881086226,Liberal,Directed,56606,,,1
361551024,Liberal,Directed,56607,,,1
466566898,Liberal,Directed,56608,,,1
621164749,Liberal,Directed,56609,,,1
25484552,Liberal,Directed,56610,,,1
1568361462,Liberal,Directed,56611,,,4
1198417127637569537,Liberal,Directed,56612,,,1
28395319,Liberal,Directed,56613,,,2
931318257553833985,Liberal,Directed,56614,,,1
2844085461,Liberal,Directed,56615,,,8
993940874,Liberal,Directed,56616,,,1
270088915,Liberal,Directed,56617,,,1
820386153845157889,Liberal,Directed,56618,,,1
1045742416714715136,Liberal,Directed,56619,,,1
19969078,Liberal,Directed,56620,,,1
142039570,Liberal,Directed,56621,,,1
33090743,Liberal,Directed,56622,,,1
18641853,Liberal,Directed,56623,,,1
971180676,Liberal,Directed,56624,,,1
1102344307,Liberal,Directed,56625,,,3
1179737909500489729,Liberal,Directed,56627,,,31
15677734,Liberal,Directed,56628,,,9
1314978645635629056,Liberal,Directed,56629,,,1
729719337993506816,Liberal,Directed,56631,,,6
447637089,Liberal,Directed,56632,,,1
1373611190,Liberal,Directed,56633,,,1
202884906,Liberal,Directed,56636,,,1
1319308147165638656,Liberal,Directed,56638,,,3
1373991758,Liberal,Directed,56639,,,51
2688244771,Liberal,Directed,56640,,,1
545727034,Liberal,Directed,56642,,,1
23381262,Liberal,Directed,56643,,,1
3302079706,Liberal,Directed,56644,,,9
950990576551260160,Liberal,Directed,56646,,,1
