Id,Label,timeset,twittername,first name,last name,political affiliation,betweenness_centrality,communityid,out_degree_centrality
191089123,,,,,,,0,1,0.000112
21718940,,,,,,,0,1,0.000112
26181736,,,,,,,0,1,0.000112
500660249,,,,,,,0,1,0.000112
1339256127469449221,,,,,,,0,1,0.000112
32578044,,,,,,,0,1,0.000112
446586825,,,,,,,0,1,0.000112
263984652,,,,,,,0,1,0.000112
739833663353917440,,,,,,,0,1,0.000112
543634389,,,,,,,0,1,0.000112
803608603349422080,,,,,,,0,1,0.000112
3196494064,,,,,,,0,1,0.000112
18659109,,,,,,,0,1,0.000112
217548314,,,,,,,0,1,0.000112
20307719,,,,,,,0,1,0.000112
718267455815229444,,,,,,,0,1,0.000112
1304780117672161280,,,,,,,0,1,0.000112
16229679,,,,,,,0,1,0.000112
4393812736,,,,,,,0,1,0.000112
1000802060080762880,,,,,,,0,1,0.000112
1213809900435857408,,,,,,,0,1,0.000112
18076838,,,,,,,0,1,0.000112
1367785509146263555,,,,,,,0,1,0.000112
820744090631475200,,,,,,,0,1,0.000112
49656635,,,,,,,0,1,0.000112
73723099,,,,,,,0,1,0.000112
28553817,,,,,,,0,1,0.000112
405153459,,,,,,,0,1,0.000112
279623396,,,,,,,0,1,0.000112
568728759,,,,,,,0,1,0.000112
718395037,,,,,,,0,1,0.000112
1381876639,,,,,,,1356.103502,1,0.000335
1514706787,,,,,,,0,1,0.000112
4831292559,,,,,,,0,1,0.000112
146147553,,,,,,,0,1,0.000112
1426385959088795653,,,,,,,381.016475,1,0.000223
717842006576349184,,,,,,,0,1,0.000112
1733400792,,,,,,,0,1,0.000112
188738602,,,,,,,344.281263,1,0.000223
3225863993,,,,,,,0,1,0.000112
742829636,,,,,,,0,1,0.000112
3394611485,,,,,,,0,1,0.000112
16229199,,,,,,,0,1,0.000112
1382135452015210497,,,,,,,0,1,0.000112
1474351362,,,,,,,404.878873,1,0.000223
844204012798984194,,,,,,,0,1,0.000112
1121623072815992833,,,,,,,0,1,0.000112
161562952,,,,,,,0,1,0.000112
47956279,,,,,,,0,1,0.000112
137734273,,,,,,,0,1,0.000112
490440847,,,,,,,0,1,0.000112
21420314,,,,,,,0,1,0.000112
159960549,,,,,,,0,1,0.000112
1184831003266867205,,,,,,,0,1,0.000112
33748570,,,,,,,0,1,0.000112
900993517,,,,,,,0,1,0.000112
118952409,,,,,,,0,1,0.000112
9606552,,,,,,,0,1,0.000112
1928505918,,,,,,,0,1,0.000112
1200800036331966464,,,,,,,188.623154,1,0.000223
21056196,,,,,,,20877.318047,2,0.000223
256218654,,,,,,,0,1,0.000112
2416893024,,,,,,,0,1,0.000112
742194840792932353,,,,,,,0,1,0.000112
270681057,,,,,,,0,1,0.000112
1286722126024781830,,,,,,,0,1,0.000112
25206117,,,,,,,985.241597,1,0.000447
1399544098260979717,,,,,,,0,1,0.000112
69748811,,,,,,,0,1,0.000112
24980737,,,,,,,0,1,0.000112
1950362413,,,,,,,0,1,0.000112
1154768018804809728,,,,,,,4781.323267,1,0.000447
1311733610,,,,,,,0,1,0.000112
225702191,,,,,,,0,1,0.000112
33426981,,,,,,,0,1,0.000112
2746778662,,,,,,,0,1,0.000112
241640955,,,,,,,0,1,0.000112
928978273626968064,,,,,,,0,1,0.000112
990062296943726592,,,,,,,0,1,0.000112
1393995874846613510,,,,,,,0,1,0.000112
904983531553775616,,,,,,,0,1,0.000112
3691095076,,,,,,,0,1,0.000112
17829189,,,,,,,0,1,0.000112
1406743252212994049,,,,,,,1487.42327,1,0.000223
1442076364501180423,,,,,,,3889.766231,1,0.000335
609606631,,,,,,,0,1,0.000112
565410230,,,,,,,0,1,0.000112
633313449,,,,,,,0,1,0.000112
2937275517,,,,,,,0,1,0.000112
23469093,,,,,,,0,1,0.000112
18248641,,,,,,,0,1,0.000112
552414805,,,,,,,0,1,0.000112
745300643888300032,,,,,,,0,1,0.000112
948756511022600192,,,,,,,0,1,0.000112
48518723,,,,,,,0,1,0.000112
313021214,,,,,,,0,1,0.000112
4257281248,,,,,,,0,1,0.000112
1395386306071498768,,,,,,,0,1,0.000112
1141357614,,,,,,,0,1,0.000112
480908856,,,,,,,0,1,0.000112
127707268,,,,,,,0,1,0.000112
702921372599656448,,,,,,,0,1,0.000112
382786654,,,,,,,0,1,0.000112
92920967,,,,,,,0,1,0.000112
823593100908040193,,,,,,,0,1,0.000112
564376906,,,,,,,9036.934256,1,0.000223
1134331250842451969,,,,,,,0,1,0.000112
393195013,,,,,,,0,1,0.000112
3116281316,,,,,,,0,1,0.000112
1132435834257399810,,,,,,,0,1,0.000112
748620770037874688,,,,,,,0,1,0.000112
4879072019,,,,,,,0,1,0.000112
1395573282,,,,,,,0,1,0.000112
1267982563,,,,,,,0,1,0.000112
296907422,,,,,,,0,1,0.000112
277355379,,,,,,,0,1,0.000112
1384630948591902721,,,,,,,0,1,0.000112
1399195540093554688,,,,,,,0,1,0.000112
11211852,,,,,,,0,1,0.000112
776959799871303681,,,,,,,0,1,0.000112
349453445,,,,,,,9036.934256,1,0.000223
1869443246,,,,,,,0,1,0.000112
1150176744177045504,,,,,,,0,1,0.000112
1263841933090308102,,,,,,,0,1,0.000112
1375070580358152193,,,,,,,0,1,0.000112
1126937736122982401,,,,,,,0,1,0.000112
1179831200476794880,,,,,,,0,1,0.000112
1184773766,,,,,,,0,1,0.000112
1206708195118370817,,,,,,,0,1,0.000112
294405740,,,,,,,0,1,0.000112
731034620,,,,,,,0,1,0.000112
108710103,,,,,,,0,1,0.000112
5548282,,,,,,,0,1,0.000112
59936143,,,,,,,0,1,0.000112
1358117090268446721,,,,,,,0,1,0.000112
1058550589,,,,,,,0,1,0.000112
193706585,,,,,,,0,1,0.000112
62018616,,,,,,,0,1,0.000112
1445905244500676608,,,,,,,0,1,0.000112
14050532,,,,,,,0,1,0.000112
1613440789,,,,,,,0,1,0.000112
492909056,,,,,,,0,1,0.000112
777967966600175616,,,,,,,0,1,0.000112
1353479620646080516,,,,,,,0,1,0.000112
1259833261376901121,,,,,,,0,1,0.000112
1227962762233548800,,,,,,,0,1,0.000112
792395212136017920,,,,,,,0,1,0.000112
2591497068,,,,,,,0,1,0.000112
4017242955,,,,,,,0,1,0.000112
1298953062502014976,,,,,,,0,1,0.000112
322508230,,,,,,,0,1,0.000112
735291795764957186,,,,,,,0,1,0.000112
4295586803,,,,,,,0,1,0.000112
2610160608,,,,,,,0,1,0.000112
937787097120899073,,,,,,,0,1,0.000112
1348229244183322624,,,,,,,0,1,0.000112
1424634156496027656,,,,,,,0,1,0.000112
1168889689,,,,,,,0,1,0.000112
3151794084,,,,,,,0,1,0.000112
1017375667296591878,,,,,,,0,1,0.000112
1227472004384727046,,,,,,,0,1,0.000112
1347142239630225408,,,,,,,0,1,0.000112
131223451,,,,,,,0,1,0.000112
1165031734838276097,,,,,,,0,1,0.000112
2423963544,,,,,,,0,1,0.000112
1345723594752446465,,,,,,,0,1,0.000112
714086898,,,,,,,0,1,0.000112
308428507,,,,,,,0,1,0.000112
414543613,,,,,,,0,1,0.000112
2439917222,,,,,,,0,1,0.000112
2829326083,,,,,,,0,1,0.000112
1666873268,,,,,,,0,1,0.000112
132246530,,,,,,,0,1,0.000112
820826373916921856,,,,,,,1588.101924,1,0.000223
2991444039,,,,,,,0,1,0.000112
316574958,,,,,,,0,1,0.000112
4676368926,,,,,,,0,1,0.000112
863394595228585987,,,,,,,0,1,0.000112
772426362485350400,,,,,,,0,1,0.000112
1108946653506002946,,,,,,,0,1,0.000112
1198658332073938944,,,,,,,0,1,0.000112
17686171,,,,,,,0,1,0.000112
1464864302,,,,,,,0,1,0.000112
424352276,,,,,,,0,1,0.000112
356528936,,,,,,,0,1,0.000112
1043500174247641088,,,,,,,0,1,0.000112
1272195427828297728,,,,,,,0,1,0.000112
2923548847,,,,,,,0,1,0.000112
703859798538780674,,,,,,,0,1,0.000112
1417485200486027272,,,,,,,0,1,0.000112
1345618132996509696,,,,,,,0,1,0.000112
888275165217406978,,,,,,,0,1,0.000112
886811694353264640,,,,,,,0,1,0.000112
3649639092,,,,,,,0,1,0.000112
705351206395207680,,,,,,,0,1,0.000112
1199298527710416896,,,,,,,0,1,0.000112
1161709863396958209,,,,,,,0,1,0.000112
1439897031380668416,,,,,,,0,1,0.000112
1410586984247029761,,,,,,,0,1,0.000112
2204603143,,,,,,,0,1,0.000112
775501047120953344,,,,,,,0,1,0.000112
857767183182684160,,,,,,,0,1,0.000112
2608278954,,,,,,,0,1,0.000112
1271686484320350209,,,,,,,0,1,0.000112
505441579,,,,,,,0,1,0.000112
1373635835355045898,,,,,,,0,1,0.000112
784113608414392323,,,,,,,0,1,0.000112
512897789,,,,,,,0,1,0.000112
1290301285728567302,,,,,,,0,1,0.000112
1302143403736481797,,,,,,,0,1,0.000112
166207562,,,,,,,0,1,0.000112
995895483389304832,,,,,,,0,1,0.000112
2416987094,,,,,,,0,1,0.000112
1429199892497543174,,,,,,,0,1,0.000112
1334367205169905664,,,,,,,0,1,0.000112
1892889174,,,,,,,0,1,0.000112
2783465111,,,,,,,0,1,0.000112
102944946,,,,,,,0,1,0.000112
860444010812514304,,,,,,,0,1,0.000112
1030168238011731968,,,,,,,0,1,0.000112
128786520,,,,,,,0,1,0.000112
820223661525389312,,,,,,,0,1,0.000112
1381917689287876608,,,,,,,0,1,0.000112
69874367,,,,,,,0,1,0.000112
831903527362400260,,,,,,,0,1,0.000112
1001727838133796864,,,,,,,0,1,0.000112
1144203889949831169,,,,,,,0,1,0.000112
3314500315,,,,,,,0,1,0.000112
860391395428671489,,,,,,,0,1,0.000112
1083319531198603264,,,,,,,0,1,0.000112
1324334436,,,,,,,0,1,0.000112
998370119561695232,,,,,,,0,1,0.000112
27543057,,,,,,,0,1,0.000112
388280935,,,,,,,0,1,0.000112
74883793,,,,,,,0,1,0.000112
185265486,,,,,,,0,1,0.000112
1464710695,,,,,,,0,1,0.000112
237008509,,,,,,,0,1,0.000112
2997369643,,,,,,,0,1,0.000112
738090781651697664,,,,,,,0,1,0.000223
456210920,,,,,,,0,1,0.000112
967722732090732546,,,,,,,0,1,0.000112
64044209,,,,,,,0,1,0.000112
1216745611199905793,,,,,,,0,1,0.000112
274004832,,,,,,,0,1,0.000112
33908144,,,,,,,0,1,0.000112
242705938,,,,,,,0,1,0.000112
42247052,,,,,,,0,1,0.000112
34947566,,,,,,,0,1,0.000112
106769241,,,,,,,0,1,0.000112
42183750,,,,,,,0,1,0.000112
116378790,,,,,,,0,1,0.000112
827073805,,,,,,,0,1,0.000112
765510378260357125,,,,,,,0,1,0.000112
188637506,,,,,,,0,1,0.000112
43304756,,,,,,,0,1,0.000112
82149920,,,,,,,0,1,0.000112
2723248116,,,,,,,0,1,0.000112
1427428437333995550,,,,,,,0,1,0.000112
916217628129218560,,,,,,,0,1,0.000112
709748036226957312,,,,,,,0,1,0.000112
385791673,,,,,,,0,1,0.000112
2717141005,,,,,,,0,1,0.000112
804326064294129664,,,,,,,0,1,0.000112
1330278595013578753,,,,,,,0,1,0.000112
845793992,,,,,,,0,1,0.000112
1278213921468342275,,,,,,,0,1,0.000112
1266878041868959744,,,,,,,0,1,0.000112
47215727,,,,,,,0,1,0.000112
1223999665189900289,,,,,,,0,1,0.000112
115253470,,,,,,,0,1,0.000112
21453685,,,,,,,0,1,0.000112
1030579315203878912,,,,,,,61.626248,1,0.000223
2982747256,,,,,,,34.208622,1,0.000223
1614204878,,,,,,,0,1,0.000112
377716444,,,,,,,0,1,0.000112
1017187925182869504,,,,,,,0,1,0.000112
1356320875952427008,,,,,,,0,1,0.000112
632082816,,,,,,,0,1,0.000112
220133118,,,,,,,0,1,0.000112
1148016840389480448,,,,,,,0,1,0.000112
914207588979544065,,,,,,,0,1,0.000112
456361587,,,,,,,0,1,0.000112
78951426,,,,,,,0,1,0.000112
3050965025,,,,,,,0,1,0.000112
1172180845853122560,,,,,,,0,1,0.000112
936066809966616579,,,,,,,0,1,0.000112
1004022175,,,,,,,0,1,0.000112
978425917805481985,,,,,,,0,1,0.000112
1044272266513711104,,,,,,,0,1,0.000112
1366873048700313600,,,,,,,0,1,0.000112
15986414,,,,,,,0,1,0.000112
1193629103183806465,,,,,,,0,1,0.000112
2727104911,,,,,,,0,1,0.000112
4206473374,,,,,,,0,1,0.000112
33335941,,,,,,,0,1,0.000112
2171473181,,,,,,,0,1,0.000112
1394117755381682176,,,,,,,0,1,0.000112
1252293223302619137,,,,,,,0,1,0.000112
229871638,,,,,,,0,1,0.000112
970109612597895168,,,,,,,0,1,0.000112
2672748345,,,,,,,0,1,0.000112
2149157743,,,,,,,0,1,0.000112
2553128006,,,,,,,0,1,0.000112
2829984303,,,,,,,0,1,0.000112
35911782,,,,,,,0,1,0.000112
1031636594661371906,,,,,,,0,1,0.000112
3171537949,,,,,,,0,1,0.000112
820372049617108992,,,,,,,0,1,0.000112
413578342,,,,,,,0,1,0.000112
2313348246,,,,,,,0,3,0.000112
314571153,,,,,,,0,3,0.000112
1006026753247023107,,,,,,,0,3,0.000112
327108688,,,,,,,0,1,0.000112
2922369025,,,,,,,0,1,0.000112
1248917771733237760,,,,,,,22930.033076,4,0.000223
837425385071501312,,,,,,,0,1,0.000112
760495795288276993,,,,,,,0,1,0.000112
1284757639424102400,,,,,,,0,1,0.000112
2880799905,,,,,,,0,1,0.000112
2765280935,,,,,,,0,1,0.000112
721702741450625025,,,,,,,0,1,0.000112
28800501,,,,,,,0,1,0.000112
1092964208730357760,,,,,,,0,1,0.000112
147285577,,,,,,,0,1,0.000112
238803088,,,,,,,0,1,0.000112
1320493045394116611,,,,,,,143.282667,1,0.000223
935652120610705413,,,,,,,0,1,0.000112
17180296,,,,,,,0,1,0.000112
21235215,,,,,,,0,1,0.000112
161269013,,,,,,,158.295951,1,0.000223
2909908526,,,,,,,0,1,0.000223
950778122491883522,,,,,,,0,1,0.000112
15190334,,,,,,,0,1,0.000112
19045373,,,,,,,0,1,0.000112
1084941903165042693,,,,,,,0,1,0.000112
1339638313637036039,,,,,,,0,1,0.000223
485544916,,,,,,,105.573984,1,0.000223
352797710,,,,,,,0,1,0.000112
223606459,,,,,,,0,1,0.000112
185588713,,,,,,,0,1,0.000112
1100152284737085440,,,,,,,0,1,0.000112
985938313784807425,,,,,,,0,1,0.000112
720467439,,,,,,,0,1,0.000112
18776647,,,,,,,0,1,0.000112
818532975906275328,,,,,,,0,1,0.000112
1381363018060161034,,,,,,,0,1,0.000112
1133870300,,,,,,,0,1,0.000112
754042156277493760,,,,,,,0,1,0.000112
955808933104443393,,,,,,,0,1,0.000112
14975580,,,,,,,0,1,0.000112
29222237,,,,,,,0,1,0.000112
1029020739133997056,,,,,,,0,1,0.000112
2398636999,,,,,,,0,1,0.000112
42957913,,,,,,,0,1,0.000112
1053294163,,,,,,,0,1,0.000112
1333696806782267402,,,,,,,0,1,0.000112
1332842920781770753,,,,,,,0,1,0.000112
549739378,,,,,,,0,1,0.000112
1252868601465323522,,,,,,,0,1,0.000112
127409121,,,,,,,0,1,0.000112
104036460,,,,,,,0,1,0.000112
718593782166458368,,,,,,,0,1,0.000112
1292903672083488768,,,,,,,0,1,0.000112
1288632991074394112,,,,,,,0,1,0.000112
1196088434,,,,,,,350.31059,1,0.000223
842902386217693184,,,,,,,0,1,0.000112
35826823,,,,,,,0,1,0.000112
1257339689603825664,,,,,,,0,1,0.000112
1403018971079643142,,,,,,,0,1,0.000112
742419990,,,,,,,0,1,0.000112
2945175660,,,,,,,0,1,0.000112
1225141644414025728,,,,,,,0,1,0.000112
1022624791,,,,,,,0,1,0.000112
4230168979,,,,,,,0,1,0.000112
1444575052872159234,,,,,,,0,1,0.000112
1373270760081522689,,,,,,,747.687321,1,0.000223
1883503086,,,,,,,747.687321,1,0.000223
1441477945567047680,,,,,,,0,1,0.000112
942364199644160000,,,,,,,0,1,0.000112
1344052376,,,,,,,0,1,0.000112
1254018918261198850,,,,,,,0,1,0.000112
3374295154,,,,,,,0,1,0.000112
2842108210,,,,,,,0,1,0.000112
814514799879081984,,,,,,,0,1,0.000112
1154882171515088898,,,,,,,0,1,0.000112
1424542423913570307,,,,,,,0,1,0.000112
1205246685569540097,,,,,,,0,1,0.000112
331365026,,,,,,,0,1,0.000112
869300015960907776,,,,,,,2231.729115,1,0.000335
26294216,,,,,,,0,1,0.000112
868664184,,,,,,,0,1,0.000112
1429889184366534662,,,,,,,0,1,0.000112
973876826564161541,,,,,,,0,1,0.000112
101113338,,,,,,,232.375977,1,0.000223
353239455,,,,,,,0,1,0.000112
22730871,,,,,,,0,1,0.000112
344492115,,,,,,,0,1,0.000112
940588105500897280,,,,,,,0,1,0.000112
1332217788,,,,,,,0,1,0.000112
1236419006,,,,,,,0,1,0.000112
163448607,,,,,,,0,1,0.000112
95744058,,,,,,,0,1,0.000112
20090340,,,,,,,0,1,0.000112
947948729390321670,,,,,,,0,1,0.000112
262453084,,,,,,,0,1,0.000112
735005968606466050,,,,,,,0,1,0.000112
375977415,,,,,,,0,1,0.000112
1607298926,,,,,,,0,1,0.000112
1391882319070388225,,,,,,,0,1,0.000112
3602291597,,,,,,,0,1,0.000112
34671957,,,,,,,1016.917964,1,0.000223
1426275908,,,,,,,0,1,0.000112
807403196,,,,,,,0,1,0.000112
1071400735928172544,,,,,,,0,1,0.000112
974072056605179905,,,,,,,0,1,0.000112
1146169755218456578,,,,,,,0,1,0.000112
1244372887,,,,,,,0,1,0.000112
17622465,,,,,,,0,1,0.000112
576452704,,,,,,,0,1,0.000112
2516656489,,,,,,,0,1,0.000112
324703658,,,,,,,0,1,0.000112
28250478,,,,,,,0,1,0.000112
244863081,,,,,,,0,1,0.000112
1227433586565009411,,,,,,,0,1,0.000112
3694115056,,,,,,,0,1,0.000112
2767149023,,,,,,,0,1,0.000112
2345353339,,,,,,,0,1,0.000112
387492503,,,,,,,0,1,0.000112
1135229588798431232,,,,,,,0,1,0.000112
2279964458,,,,,,,0,1,0.000112
854102723964190720,,,,,,,0,1,0.000112
161018089,,,,,,,0,1,0.000112
565731151,,,,,,,0,1,0.000112
173045802,,,,,,,0,1,0.000112
200880994,,,,,,,0,1,0.000112
4872303902,,,,,,,0,1,0.000112
21147553,,,,,,,533.479002,1,0.000223
904873755125657604,,,,,,,0,1,0.000112
845318650877890560,,,,,,,2604.373219,1,0.000223
340359067,,,,,,,0,1,0.000112
1442859286359523329,,,,,,,0,1,0.000112
730587339030953985,,,,,,,866.609154,1,0.000223
1144380742119632897,,,,,,,0,1,0.000112
763595413748342789,,,,,,,0,1,0.000112
1291710785115361280,,,,,,,1277.064421,1,0.000223
594678526,,,,,,,0,1,0.000112
1368909042547105795,,,,,,,0,1,0.000112
4396958260,,,,,,,0,1,0.000112
843872180,,,,,,,0,1,0.000112
451297395,,,,,,,0,1,0.000112
851489485166706689,,,,,,,0,1,0.000112
1322691025245261831,,,,,,,0,1,0.000112
1179875146024325121,,,,,,,0,1,0.000112
1249895126111043584,,,,,,,0,1,0.000112
932785949712384000,,,,,,,0,1,0.000112
4867254005,,,,,,,0,1,0.000112
929150216623853569,,,,,,,0,1,0.000112
2817115358,,,,,,,0,1,0.000112
837070783,,,,,,,0,1,0.000112
84334815,,,,,,,0,1,0.000112
2841682787,,,,,,,0,1,0.000112
433864333,,,,,,,0,1,0.000112
1595984340,,,,,,,0,1,0.000112
1354265125511983112,,,,,,,0,1,0.000112
1429556228,,,,,,,0,1,0.000112
1175487335749885952,,,,,,,0,1,0.000112
1111464955633643525,,,,,,,0,1,0.000112
84105025,,,,,,,0,1,0.000112
149669949,,,,,,,0,1,0.000112
933877959420551168,,,,,,,0,1,0.000112
1115743411,,,,,,,0,1,0.000112
932662426495078402,,,,,,,0,1,0.000112
1039334366340698112,,,,,,,0,1,0.000112
1064701018967920640,,,,,,,0,1,0.000112
141116912,,,,,,,0,1,0.000112
3395637394,,,,,,,0,1,0.000112
406956528,,,,,,,0,1,0.000112
1343156356392640513,,,,,,,0,1,0.000112
555848992,,,,,,,0,1,0.000112
958854275471495169,,,,,,,0,1,0.000112
956437581331181568,,,,,,,0,1,0.000112
620296387,,,,,,,0,1,0.000112
989524916,,,,,,,0,1,0.000112
237267492,,,,,,,0,1,0.000112
4395312869,,,,,,,0,1,0.000112
1327812732574371840,,,,,,,0,1,0.000112
595794765,,,,,,,0,1,0.000112
382864620,,,,,,,0,1,0.000112
209176493,,,,,,,0,1,0.000112
1327442422515765248,,,,,,,0,1,0.000112
59844723,,,,,,,0,1,0.000112
984087986,,,,,,,0,1,0.000112
193818171,,,,,,,0,1,0.000112
1357164129157410817,,,,,,,0,1,0.000112
552163959,,,,,,,0,1,0.000112
290791883,,,,,,,0,1,0.000112
19004331,,,,,,,0,1,0.000112
1606694744,,,,,,,0,1,0.000112
1520790236,,,,,,,0,1,0.000112
1426162251765981187,,,,,,,0,1,0.000112
322879541,,,,,,,0,1,0.000112
1960905264,,,,,,,0,1,0.000112
899886426312941568,,,,,,,0,1,0.000112
864636075309924353,,,,,,,0,1,0.000112
78103711,,,,,,,0,1,0.000112
589333322,,,,,,,0,1,0.000112
4832314828,,,,,,,0,1,0.000112
3142877576,,,,,,,0,1,0.000112
2539706393,,,,,,,0,1,0.000112
763377249047412736,,,,,,,911.285662,1,0.000223
571224125,,,,,,,0,1,0.000112
967479117661790208,,,,,,,0,1,0.000112
2497826733,,,,,,,0,1,0.000112
962522162,,,,,,,0,1,0.000112
41297024,,,,,,,0,1,0.000112
480837710,,,,,,,0,1,0.000112
315555817,,,,,,,0,1,0.000112
30238286,,,,,,,0,1,0.000112
1310570163033513991,,,,,,,0,1,0.000112
253276673,,,,,,,0,1,0.000112
162536320,,,,,,,0,1,0.000112
992455366502952966,,,,,,,0,1,0.000112
1346794320867840009,,,,,,,0,1,0.000112
302005426,,,,,,,0,1,0.000112
20706001,,,,,,,0,1,0.000112
39005511,,,,,,,0,1,0.000112
775350159823736832,,,,,,,0,1,0.000112
226456784,,,,,,,488.412364,1,0.000223
215366318,,,,,,,0,1,0.000112
403336006,,,,,,,600.665855,1,0.000223
1426427769723015170,,,,,,,0,1,0.000112
1184307891412619264,,,,,,,0,1,0.000112
509489122,,,,,,,884.515044,1,0.000335
1475711286,,,,,,,0,1,0.000112
32212073,,,,,,,0,1,0.000112
235274745,,,,,,,0,1,0.000112
143449229,,,,,,,0,1,0.000112
370136239,,,,,,,0,1,0.000112
1132266740,,,,,,,0,1,0.000112
1396663298825719813,,,,,,,0,1,0.000112
1380753357296394245,,,,,,,0,1,0.000112
16564344,,,,,,,0,1,0.000112
1290720051738423296,,,,,,,0,1,0.000112
21359391,,,,,,,0,1,0.000112
116273085,,,,,,,2179.823759,1,0.000335
1282356419048734722,,,,,,,0,1,0.000112
2296124966,,,,,,,0,1,0.000112
1533954504,,,,,,,0,1,0.000112
441434232,,,,,,,0,1,0.000112
1275453229166260226,,,,,,,0,1,0.000112
292053307,,,,,,,850.669646,1,0.000335
25955778,,,,,,,0,1,0.000112
918870668346785793,,,,,,,0,1,0.000112
322905972,,,,,,,0,1,0.000112
16751932,,,,,,,0,1,0.000112
292628540,,,,,,,0,1,0.000112
793556717766320128,,,,,,,0,1,0.000112
9876522,,,,,,,0,1,0.000112
131551901,,,,,,,0,1,0.000112
575500205,,,,,,,0,1,0.000112
1141578024703418368,,,,,,,0,1,0.000112
2258425273,,,,,,,0,1,0.000112
984195114447851522,,,,,,,0,1,0.000112
3668254037,,,,,,,0,1,0.000112
525486739,,,,,,,0,1,0.000112
1347721295203590144,,,,,,,0,1,0.000112
805806830496677890,,,,,,,0,1,0.000112
298585000,,,,,,,0,1,0.000112
2914036988,,,,,,,0,1,0.000112
2151229052,,,,,,,0,1,0.000112
393003839,,,,,,,0,1,0.000112
514485754,,,,,,,0,1,0.000112
550509554,,,,,,,0,1,0.000112
261035289,,,,,,,0,1,0.000112
32733503,,,,,,,0,1,0.000112
282273742,,,,,,,0,1,0.000112
464281578,,,,,,,0,1,0.000112
2324359094,,,,,,,0,1,0.000112
177651264,,,,,,,0,1,0.000112
1350637053160120321,,,,,,,0,1,0.000112
1447502440820002819,,,,,,,137.32756,1,0.000223
483451607,,,,,,,0,1,0.000112
927677462812782593,,,,,,,0,1,0.000112
3037547121,,,,,,,0,1,0.000112
395993515,,,,,,,0,1,0.000112
79272691,,,,,,,0,1,0.000112
48079678,,,,,,,0,1,0.000112
966841266381119489,,,,,,,0,1,0.000112
26639101,,,,,,,0,1,0.000112
324012128,,,,,,,0,1,0.000112
39607816,,,,,,,0,1,0.000112
1645101518,,,,,,,0,1,0.000112
972999488431411200,,,,,,,0,1,0.000112
619056446,,,,,,,0,1,0.000112
16146062,,,,,,,2692.633155,2,0.000223
739347067,,,,,,,2692.633155,2,0.000223
1653056605,,,,,,,0,1,0.000112
1206958907836583936,,,,,,,0,1,0.000112
1037768200253915136,,,,,,,0,1,0.000112
174544891,,,,,,,2692.633155,2,0.000223
369284450,,,,,,,0,1,0.000112
1422563611696844806,,,,,,,0,1,0.000112
91201741,,,,,,,0,1,0.000112
2361659523,,,,,,,0,1,0.000112
3691462521,,,,,,,0,1,0.000112
1170690932,,,,,,,0,1,0.000112
1048950719636590592,,,,,,,0,1,0.000112
79590137,,,,,,,0,1,0.000112
2364543156,,,,,,,0,1,0.000112
190203516,,,,,,,0,1,0.000112
719596779663138816,,,,,,,0,1,0.000112
491784592,,,,,,,0,1,0.000112
244337006,,,,,,,0,1,0.000112
1299517391240671233,,,,,,,36189.065584,1,0.000335
3214605233,,,,,,,0,1,0.000112
17543130,,,,,,,0,1,0.000112
1945704210,,,,,,,0,1,0.000112
624681580,,,,,,,0,1,0.000112
491473893,,,,,,,287.611684,1,0.000223
2174544164,,,,,,,0,1,0.000112
14200800,,,,,,,0,1,0.000112
74133153,,,,,,,0,1,0.000112
19513062,,,,,,,0,1,0.000112
1093522253873074179,,,,,,,0,1,0.000112
33359155,,,,,,,0,1,0.000112
1921915351,,,,,,,0,1,0.000112
1020584027827212288,,,,,,,0,1,0.000112
1113219848,,,,,,,0,1,0.000112
2994807895,,,,,,,0,1,0.000112
2801940764,,,,,,,0,1,0.000112
868638660551245824,,,,,,,144.326167,1,0.000223
10982332,,,,,,,0,1,0.000112
23262377,,,,,,,0,1,0.000112
2959447888,,,,,,,0,1,0.000112
121651443,,,,,,,0,1,0.000112
723146471273431040,,,,,,,0,1,0.000112
762278265398571008,,,,,,,0,1,0.000112
54978406,,,,,,,0,1,0.000112
4685693714,,,,,,,0,1,0.000112
189844325,,,,,,,0,1,0.000112
1300174465758826501,,,,,,,0,1,0.000112
940479862938198016,,,,,,,0,1,0.000112
781148974053023744,,,,,,,0,1,0.000112
16702010,,,,,,,0,1,0.000112
4859634618,,,,,,,0,1,0.000112
1408553192,,,,,,,0,1,0.000112
493727233,,,,,,,0,1,0.000112
3190218893,,,,,,,0,1,0.000112
250321705,,,,,,,0,1,0.000112
836229236,,,,,,,0,1,0.000112
405708725,,,,,,,0,1,0.000112
377106318,,,,,,,0,1,0.000112
2291668635,,,,,,,0,1,0.000112
1360918285513068548,,,,,,,0,1,0.000112
1149447600,,,,,,,0,1,0.000112
1587277334,,,,,,,0,1,0.000112
17716504,,,,,,,0,1,0.000112
297824796,,,,,,,0,1,0.000112
290613833,,,,,,,0,1,0.000112
1364400174,,,,,,,0,1,0.000112
26914663,,,,,,,0,1,0.000112
389770276,,,,,,,0,1,0.000112
22237383,,,,,,,0,1,0.000112
268619848,,,,,,,0,1,0.000112
445580884,,,,,,,0,1,0.000112
14480339,,,,,,,0,1,0.000112
1426665286548312067,,,,,,,0,1,0.000112
1228338595,,,,,,,0,1,0.000112
40163215,,,,,,,0,1,0.000112
1301654141593366528,,,,,,,0,1,0.000112
69738406,,,,,,,0,1,0.000112
